IND,0,1,2,3,4
U-024509-4,0.569495,0.326145,0.000919,0.02457,0.078871
J-051300-3,0.569557,0.222309,0.001304,1e-05,0.20682
G-082994-7,0.569571,0.225515,1e-05,1e-05,0.204894
C-009793-2,0.569623,0.338492,1e-05,0.001551,0.090325
P-049101-9,0.569693,0.242468,1e-05,0.000714,0.187115
B-095544-5,0.569727,0.304456,1e-05,0.02514,0.100667
HG01250,0.569745,1e-05,1e-05,0.351725,0.07851
P-001437-4,0.569781,0.253938,1e-05,1e-05,0.17626
R-160028-9,0.569821,0.311406,1e-05,1e-05,0.118754
P-042243-6,0.569827,0.133404,0.000545,1e-05,0.296214
Z-144565-1,0.569843,0.181289,1e-05,0.000837,0.248021
O-100274-0,0.569849,0.211023,1e-05,0.041924,0.177194
T-088030-3,0.569889,0.072491,0.003009,1e-05,0.354601
A-047861-1,0.569909,0.188172,0.000781,1e-05,0.241129
T-082216-5,0.569913,0.120093,1e-05,0.001642,0.308342
T-155008-8,0.569951,0.262198,0.001912,1e-05,0.165929
K-002233-5,0.569976,0.154569,0.00094,1e-05,0.274506
B-022878-5,0.569982,0.202818,0.002269,1e-05,0.224921
V-148044-1,0.570067,0.099811,0.00037,1e-05,0.329742
B-153486-8,0.570118,0.194907,1e-05,1e-05,0.234955
S-025380-7,0.570139,0.173286,0.009353,0.01042,0.236801
W-019813-6,0.570141,0.109651,1.1e-05,1e-05,0.320187
U-037262-3,0.570142,0.13803,8e-05,1e-05,0.291739
H-002320-0,0.570219,0.095144,0.000891,0.001198,0.332549
S-050490-3,0.570265,0.335322,1e-05,0.017422,0.076981
L-041402-9,0.570288,0.327493,1e-05,0.014533,0.087676
N-099687-9,0.570293,0.088632,0.000719,1e-05,0.340347
HGDP00029,0.570315,0.023791,0.000139,0.291775,0.113979
L-159589-4,0.570372,0.184103,0.001684,1e-05,0.243831
U-095105-5,0.570384,0.12132,0.017359,0.002668,0.288268
Y-080367-8,0.570459,0.305397,1e-05,0.002823,0.121311
P-044313-5,0.570466,0.197023,1e-05,1.5e-05,0.232486
G-119993-5,0.57047,0.222109,0.003896,0.001874,0.201652
G-073949-3,0.570477,0.133159,1e-05,0.000926,0.295428
U-046208-6,0.570553,0.141234,0.002206,0.001436,0.284571
Y-014973-3,0.570622,0.346557,1e-05,0.008613,0.074198
Q-063250-6,0.570686,0.170386,1e-05,1e-05,0.258908
T-009730-4,0.570758,0.146597,1.6e-05,1e-05,0.282619
T-105175-5,0.570794,0.01033,0.05111,0.112133,0.255634
N-140080-3,0.570797,0.122548,0.000865,1e-05,0.30578
Q-015208-3,0.570832,0.279209,1e-05,1e-05,0.149938
S-063009-7,0.570928,0.212987,0.005681,1e-05,0.210394
W-119155-1,0.571056,0.207063,1e-05,1e-05,0.221861
W-143680-8,0.571084,0.108915,1e-05,0.00095,0.319041
U-145019-7,0.571086,0.196078,0.000615,0.000291,0.23193
S-066042-4,0.571174,0.160668,0.000302,0.000966,0.26689
U-156422-9,0.571188,0.173772,0.002663,0.001371,0.251006
V-089112-8,0.571222,0.136806,0.003383,1e-05,0.28858
Z-092095-1,0.571265,0.249845,0.001197,0.009589,0.168104
I-069757-6,0.57128,0.194589,1e-05,0.00725,0.226871
B-070974-3,0.571334,0.108974,0.001597,0.00253,0.315565
Z-035755-0,0.571404,0.186869,1e-05,1e-05,0.241708
A-093905-1,0.571454,0.183135,0.000784,1e-05,0.244617
V-020586-6,0.571465,0.246386,0.003793,1e-05,0.178346
X-006638-3,0.571535,0.123217,0.000143,0.002854,0.302252
Q-012742-4,0.571555,0.117904,0.001114,0.002673,0.306754
Q-124126-5,0.571573,0.271582,0.011643,0.009886,0.135316
P-141621-4,0.57159,0.124052,1e-05,1e-05,0.304338
Y-063681-3,0.571594,0.055183,0.002127,1e-05,0.371087
R-041057-2,0.571597,0.182581,1e-05,1e-05,0.245801
T-108226-3,0.571617,0.190516,0.00175,1e-05,0.236107
U-154325-7,0.571703,0.111615,9e-05,0.00138,0.315213
R-026270-9,0.571719,0.16285,0.001258,1e-05,0.264163
S-142056-2,0.571794,0.240421,1e-05,1e-05,0.187765
X-017861-7,0.571813,0.156663,1e-05,0.007827,0.263687
HGDP00090,0.571836,0.001311,1e-05,0.419795,0.007048
S-007812-2,0.571882,0.217915,1e-05,1e-05,0.210182
O-148010-2,0.571898,0.189166,1e-05,1e-05,0.238916
W-103774-7,0.571937,0.007339,0.002762,0.005978,0.411984
N-010156-9,0.57207,0.149487,0.001823,0.003783,0.272837
P-010536-3,0.572091,0.220517,1e-05,0.001765,0.205616
B-153288-8,0.572117,0.154923,0.005457,1e-05,0.267493
X-149243-8,0.572118,0.10947,0.000793,0.005871,0.311747
C-089911-4,0.572123,0.077158,0.002208,0.000959,0.347552
HGDP00205,0.572224,1e-05,0.000436,0.42732,1e-05
N-102631-0,0.572229,0.144357,1e-05,1e-05,0.283395
HG01440,0.572231,0.008383,1e-05,0.258275,0.161101
T-119152-7,0.572265,0.208616,0.000131,1e-05,0.218978
X-041567-1,0.572266,0.152204,1e-05,0.002442,0.273077
C-039439-6,0.572278,0.338475,1e-05,1e-05,0.089228
X-009149-7,0.5723,0.15842,2e-05,1e-05,0.26925
P-032442-6,0.572331,0.10404,1e-05,0.001012,0.322607
R-136241-7,0.572372,0.066664,0.002293,0.001264,0.357407
Z-002599-1,0.572479,0.087138,0.000371,1e-05,0.340002
Z-129616-1,0.572484,0.069161,0.00106,0.001276,0.356019
U-146810-8,0.572533,0.169679,1e-05,1e-05,0.257768
V-029334-0,0.572579,0.120921,0.000682,1e-05,0.305808
W-060178-3,0.572681,0.204651,0.000193,0.00607,0.216405
X-054455-3,0.572713,0.256677,1e-05,1e-05,0.17059
S-109242-8,0.572729,0.093025,1e-05,0.002032,0.332204
D-085763-3,0.572738,0.190325,1e-05,1e-05,0.236917
Y-143385-4,0.572766,0.119814,1e-05,1e-05,0.3074
K-005023-7,0.57279,0.097001,0.002405,0.002309,0.325496
P-124314-6,0.572803,0.145692,0.00047,1e-05,0.281025
Y-147615-1,0.572878,0.177522,1e-05,0.001794,0.247797
D-053759-0,0.572956,0.171935,0.004885,0.006738,0.243487
V-004980-0,0.573026,0.085294,1e-05,1e-05,0.34166
Y-151629-6,0.573135,0.169427,0.000747,0.004603,0.252089
A-035666-9,0.573218,0.156216,1.2e-05,1e-05,0.270544
Q-112246-5,0.573229,0.355687,0.000991,0.010456,0.059638
W-102928-1,0.573275,0.172806,0.00048,1e-05,0.25343
W-027373-0,0.573278,0.273342,0.000634,1e-05,0.152737
S-057024-3,0.573281,0.231316,1e-05,0.003381,0.192012
B-075852-6,0.573307,0.151823,0.001201,0.002199,0.271472
NA20858,0.573378,1e-05,1e-05,0.426592,1e-05
T-033058-0,0.573465,0.263932,0.001523,1e-05,0.161069
T-072460-0,0.573513,0.193725,0.000748,1e-05,0.232004
M-030540-0,0.573576,0.151812,1e-05,1e-05,0.274592
E-097266-3,0.573698,0.166764,0.000857,1e-05,0.258671
H-069747-7,0.573761,0.141489,1e-05,1e-05,0.28473
U-015770-2,0.57378,0.352356,1e-05,0.009881,0.063973
E-044499-3,0.573826,0.299331,1e-05,1e-05,0.126823
NA19780,0.57384,1e-05,0.001595,0.395264,0.029291
B-106578-0,0.573953,0.344089,0.000707,0.009942,0.071309
U-032807-2,0.573996,0.356761,1e-05,0.00835,0.060883
HGDP00201,0.574105,1e-05,1e-05,0.425865,1e-05
D-154469-3,0.574119,0.320942,1e-05,0.02181,0.083119
W-037453-8,0.574212,0.044948,0.001615,0.002641,0.376585
R-103661-6,0.574379,0.102631,0.019642,0.003226,0.300122
D-095933-0,0.574382,0.284135,0.001413,1e-05,0.140061
Z-158263-5,0.57439,0.113975,0.000987,0.002165,0.308483
J-139679-7,0.574454,0.293478,1e-05,0.0154,0.116658
F-078853-1,0.57452,0.097962,0.00217,0.006361,0.318987
L-089893-4,0.574544,0.236666,0.002474,1e-05,0.186306
R-140174-4,0.574636,0.104479,1.1e-05,0.000697,0.320177
B-148536-8,0.574644,0.191899,0.001027,0.00131,0.231121
T-040627-4,0.574657,0.118249,1e-05,0.001866,0.305218
Y-000789-0,0.574658,0.16749,0.009073,1e-05,0.248769
A-049904-7,0.574669,0.232865,1e-05,1e-05,0.192446
M-001281-5,0.574673,0.296112,0.001025,0.001265,0.126925
X-007862-7,0.574738,0.206424,1e-05,0.008055,0.210773
V-098301-6,0.574823,0.136759,6.1e-05,0.00168,0.286677
S-125532-3,0.574826,0.069772,0.001198,1e-05,0.354195
V-128523-9,0.574831,0.290202,1e-05,0.001656,0.133302
M-135111-3,0.575009,0.259999,0.001326,1e-05,0.163656
S-138303-3,0.575013,0.122029,1e-05,0.000569,0.302379
J-122202-5,0.575027,0.368763,0.000191,0.026588,0.029432
U-150419-2,0.575087,0.327689,0.001127,0.007182,0.088915
V-158700-7,0.575088,0.203509,0.001111,1e-05,0.220282
Q-112714-2,0.575174,0.091662,1e-05,1e-05,0.333144
W-008644-8,0.575194,0.173688,0.000947,1e-05,0.250161
L-003143-5,0.575209,0.098038,0.001521,0.00216,0.323072
S-123543-2,0.575213,0.135083,0.002153,0.001099,0.286452
Z-092815-3,0.575248,0.240297,0.001307,1e-05,0.183138
C-041599-4,0.575275,0.202408,0.000353,0.006377,0.215587
C-150679-2,0.57528,0.190742,1e-05,1e-05,0.233958
C-036685-8,0.575286,0.020179,0.032653,0.122771,0.249111
R-087011-4,0.575292,0.19509,0.002875,0.002488,0.224256
B-008469-0,0.5753,0.108643,0.000198,1e-05,0.315849
HGDP00286,0.57532,1e-05,1e-05,0.42465,1e-05
D-149924-4,0.575358,0.226158,1e-05,1e-05,0.198464
D-155657-3,0.575393,0.176275,1e-05,1e-05,0.248312
X-121694-5,0.575401,0.28512,1e-05,0.004043,0.135426
M-008130-7,0.575457,0.079791,0.001791,1e-05,0.342951
U-017408-7,0.575465,0.161557,1e-05,0.001399,0.261568
Y-154626-9,0.575484,0.090147,0.000182,0.008673,0.325514
X-037841-5,0.575486,0.174729,1e-05,1e-05,0.249765
V-145029-6,0.575493,0.226096,0.001164,0.001235,0.196012
V-130575-6,0.575555,0.171653,1e-05,1e-05,0.252772
M-017121-5,0.575628,0.227861,1e-05,1e-05,0.196491
T-003727-7,0.575656,0.216948,1e-05,0.002902,0.204485
W-128263-1,0.57569,0.046851,0.190278,1e-05,0.18717
K-001351-6,0.5757,0.165165,1e-05,0.004231,0.254894
X-034943-2,0.575726,0.107846,0.000911,0.001709,0.313809
X-145526-2,0.575756,0.297286,1e-05,0.009903,0.117045
U-081353-6,0.575945,0.085074,0.001427,0.003583,0.33397
X-041918-6,0.576002,0.095303,0.003965,1e-05,0.324719
T-131383-2,0.576054,0.278323,1e-05,1e-05,0.145602
G-037679-0,0.576113,0.153833,5e-05,0.005495,0.264509
P-021642-5,0.576118,0.172657,0.007278,0.017011,0.226936
V-006861-0,0.576164,0.120066,0.002365,0.001452,0.299954
HGDP00187,0.576172,1e-05,1e-05,0.423798,1e-05
J-051111-4,0.576256,0.180617,0.005866,1e-05,0.237251
X-023765-3,0.576305,0.105436,0.001746,0.004348,0.312164
V-147315-7,0.576328,0.387709,1e-05,0.004053,0.0319
P-142143-7,0.576361,0.187201,0.001036,0.003746,0.231656
U-065261-1,0.576388,0.276393,0.001365,0.003899,0.141955
G-069296-4,0.576486,0.151589,1e-05,1e-05,0.271905
B-108387-3,0.576507,0.125189,0.001835,0.001036,0.295433
D-149564-8,0.576599,0.118414,1e-05,0.003885,0.301091
B-027189-1,0.57665,0.281947,0.001816,0.012044,0.127543
X-157208-2,0.57672,0.180401,0.000681,0.00097,0.241229
Y-014289-4,0.576797,0.154269,0.001429,0.000131,0.267373
C-019576-0,0.576837,0.165864,0.003997,1e-05,0.253292
A-057257-0,0.576895,0.104365,0.002257,1e-05,0.316474
R-033218-0,0.576922,0.136127,0.001196,1e-05,0.285745
H-156786-9,0.576926,0.198517,1e-05,0.005974,0.218573
S-026910-1,0.576995,0.151088,0.001531,0.004973,0.265413
X-046454-5,0.576997,0.319619,1e-05,0.012139,0.091236
D-159563-8,0.577001,0.211528,0.000228,0.006778,0.204466
T-004168-2,0.577014,0.09858,1e-05,1e-05,0.324386
S-012672-3,0.577086,0.197813,0.015938,1e-05,0.209154
K-161110-3,0.577113,0.238461,0.000276,0.004018,0.180131
Q-003139-4,0.577123,0.098773,0.001302,1e-05,0.322792
U-152624-5,0.577138,0.16309,0.000882,0.00351,0.255379
A-047168-1,0.577147,0.122754,0.000715,0.005183,0.294201
HGDP00197,0.577152,1e-05,1e-05,0.422818,1e-05
J-083798-2,0.577235,0.166088,0.001501,0.000725,0.254452
F-028939-9,0.577256,0.198803,1e-05,0.000814,0.223117
A-051767-5,0.577273,0.139232,0.00038,1e-05,0.283105
Z-048418-9,0.577275,0.141895,1e-05,0.004379,0.276441
S-053082-5,0.577287,0.042031,0.003446,0.009522,0.367714
V-062058-5,0.577329,0.196938,1e-05,0.005312,0.220411
W-152446-3,0.577337,0.284536,1e-05,0.003728,0.134389
T-106264-5,0.577382,0.239542,0.001005,0.000883,0.181188
O-026213-9,0.577386,0.205992,1e-05,0.007113,0.209499
Q-074014-3,0.577417,0.139124,1e-05,0.001153,0.282295
P-026205-6,0.577423,0.249522,1e-05,0.002813,0.170232
B-045909-1,0.577434,0.193733,1e-05,0.001763,0.22706
NA19792,0.577464,0.000524,0.001601,0.365719,0.054692
R-004742-4,0.577503,0.103763,1e-05,1e-05,0.318714
C-099253-8,0.577537,0.223673,0.001847,0.002198,0.194745
X-038741-6,0.577603,0.086127,0.001447,0.00386,0.330962
J-010215-3,0.577605,0.172941,0.001723,1e-05,0.247721
W-009850-0,0.577699,0.135573,1e-05,1e-05,0.286708
B-006759-7,0.577742,0.136611,0.001661,1e-05,0.283977
R-142145-3,0.577808,0.120008,1e-05,0.000817,0.301357
T-128305-1,0.577809,0.130998,0.000925,1e-05,0.290257
I-149893-1,0.577815,0.129891,2.4e-05,1e-05,0.292259
Z-095407-5,0.577855,0.22246,1e-05,0.00219,0.197485
R-032255-3,0.577933,0.140237,1e-05,0.01733,0.26449
U-090029-2,0.578022,0.230244,0.002374,0.009752,0.179607
P-121461-8,0.578058,0.1311,0.002555,1e-05,0.288277
P-052404-2,0.578073,1e-05,1e-05,1e-05,0.421897
C-097273-8,0.578163,0.030579,0.001746,0.00309,0.386422
H-100114-8,0.578202,0.087093,0.00083,0.003949,0.329926
S-051345-9,0.578216,0.127804,0.003066,0.007257,0.283657
D-104699-6,0.578243,0.089705,0.001567,0.000699,0.329785
HG01444,0.578299,1e-05,0.00137,0.329333,0.090988
A-136592-4,0.578393,0.165832,1e-05,1e-05,0.255755
X-009653-8,0.578412,0.259955,1e-05,0.002341,0.159282
O-113144-0,0.578438,0.17776,1e-05,1e-05,0.243782
D-143957-1,0.578448,0.130505,0.0022,0.006104,0.282743
NA20870,0.578481,1e-05,1e-05,0.421489,1e-05
E-017958-2,0.578538,0.152401,0.000864,1e-05,0.268187
P-124170-2,0.578549,0.071916,0.000579,0.003811,0.345145
W-080419-7,0.578636,0.062723,1e-05,0.002325,0.356306
T-133246-0,0.578684,0.10659,1e-05,1e-05,0.314706
X-045338-2,0.578704,0.058441,0.001618,0.001158,0.360079
R-117053-9,0.578722,0.159447,1e-05,0.00124,0.260581
W-126382-1,0.578821,0.123984,0.000112,1e-05,0.297073
B-154557-6,0.578833,0.216811,1e-05,1e-05,0.204336
I-109978-9,0.578834,0.07292,0.000153,0.006983,0.34111
V-027138-8,0.578844,0.091119,0.001002,1e-05,0.329024
L-089866-1,0.578844,0.138365,0.002107,0.003641,0.277044
K-079992-6,0.578865,0.096755,0.000522,0.002557,0.321301
A-097235-8,0.578905,0.104339,0.00792,1e-05,0.308826
F-083569-7,0.578909,0.150106,0.001277,0.003106,0.266602
J-010404-2,0.578977,0.053854,0.002407,0.002036,0.362727
Z-144808-5,0.579092,0.13235,0.000858,1e-05,0.287689
I-067579-6,0.5792,0.1065,0.001115,1e-05,0.313176
V-125931-7,0.579211,0.117591,1e-05,1.3e-05,0.303176
Z-115747-0,0.579259,0.29774,0.000743,0.008336,0.113923
E-001003-3,0.57931,0.180546,1e-05,1e-05,0.240124
HGDP00129,0.579372,1e-05,0.231762,0.187683,0.001174
P-007224-9,0.57938,0.190479,0.008991,1e-05,0.22114
F-091768-5,0.57945,0.100912,0.003292,1e-05,0.316336
V-158304-7,0.57946,0.020412,0.005449,1e-05,0.394669
E-072696-1,0.579594,0.262886,0.001156,1e-05,0.156353
B-008289-2,0.579613,0.285312,0.000251,0.018864,0.11596
Q-145303-4,0.579674,0.055988,0.002003,1e-05,0.362325
S-008226-4,0.579682,0.11722,1e-05,0.001416,0.301672
A-138545-1,0.579746,0.344158,0.001804,0.011209,0.063085
S-036234-3,0.579753,0.096478,1e-05,0.000982,0.322777
C-159229-6,0.579784,0.118456,0.00162,0.00081,0.29933
Y-008691-9,0.579792,0.359061,0.000188,0.003238,0.057721
Q-030526-0,0.579862,0.289148,1e-05,0.002374,0.128606
A-148175-4,0.579866,0.2385,1e-05,1e-05,0.181614
HGDP00058,0.579878,1e-05,1e-05,0.420092,1e-05
F-055678-0,0.579969,0.208253,1e-05,0.001071,0.210697
Q-105415-5,0.58002,0.25072,1e-05,0.003821,0.165429
X-033665-3,0.580068,0.029545,0.001963,0.008828,0.379596
Y-137184-8,0.580088,0.220726,8.8e-05,0.001532,0.197566
X-145328-2,0.580115,0.181886,0.000823,1.9e-05,0.237157
E-114897-4,0.58014,0.131874,0.001394,1e-05,0.286582
I-059866-7,0.58016,0.358977,1e-05,0.01991,0.040942
A-015992-2,0.580198,0.242445,1e-05,0.001042,0.176305
T-016246-2,0.580259,0.1314,1e-05,1e-05,0.288321
Z-005668-1,0.580286,0.281857,1e-05,1e-05,0.137838
Z-082924-4,0.58029,0.136292,0.001823,1e-05,0.281586
D-063479-2,0.580322,0.137736,1e-05,1e-05,0.281923
W-049270-2,0.580334,0.134759,1e-05,1e-05,0.284887
F-073885-9,0.580355,0.199783,1e-05,0.005452,0.2144
W-074047-4,0.580444,0.121695,0.033771,1e-05,0.26408
T-022393-3,0.580447,0.146911,0.000541,1e-05,0.27209
G-094847-4,0.58045,0.19029,6.5e-05,0.001848,0.227347
U-054722-6,0.580502,0.159538,1e-05,0.003234,0.256716
U-063353-8,0.580503,0.149583,1e-05,1e-05,0.269893
J-009998-8,0.580514,0.199639,0.001064,1e-05,0.218773
W-140179-4,0.580629,0.182474,0.000544,0.001414,0.234938
O-100175-0,0.580635,0.147763,0.000735,1e-05,0.270857
S-102483-5,0.58065,0.042271,0.001054,0.029199,0.346826
X-079025-5,0.580682,0.156046,0.001173,1e-05,0.262088
C-109369-0,0.580698,0.121908,0.003872,0.00344,0.290082
Q-046024-6,0.580699,0.202428,0.006538,1e-05,0.210325
G-095756-6,0.580711,0.200963,0.000493,1e-05,0.217823
Y-148614-2,0.580749,0.041034,0.001836,1e-05,0.37637
V-051681-7,0.580829,0.099454,0.002905,0.000317,0.316495
N-155110-1,0.580865,0.078777,0.002596,0.001337,0.336424
X-114395-8,0.58094,0.132048,1e-05,1e-05,0.286992
T-151561-0,0.581032,0.098288,0.00069,0.006158,0.313832
H-073977-4,0.58115,0.288417,0.000837,0.0017,0.127896
Q-034261-8,0.581185,0.308676,1e-05,0.003235,0.106895
N-015601-9,0.581207,0.288289,1e-05,0.007192,0.123302
Y-009771-8,0.581244,0.155099,1e-05,1e-05,0.263638
X-121289-4,0.581261,0.039532,0.000849,1e-05,0.378348
A-098720-8,0.581329,0.305156,1e-05,0.0079,0.105605
Q-020851-3,0.581367,0.035316,0.002554,0.00722,0.373544
U-104717-6,0.581382,0.148617,1e-05,1e-05,0.269981
X-064346-2,0.581401,0.19805,0.00239,1e-05,0.218148
C-075646-3,0.581405,0.153792,2.3e-05,1e-05,0.26477
A-096209-4,0.58146,0.156791,0.00253,1e-05,0.259209
N-012190-5,0.581462,0.129323,1e-05,1e-05,0.289195
T-145900-8,0.581463,0.211873,1e-05,1e-05,0.206644
K-136000-7,0.581514,0.217501,0.001737,1e-05,0.199238
G-158576-2,0.581515,0.267248,1e-05,0.005239,0.145988
B-068526-6,0.581538,0.129154,0.000564,1e-05,0.288734
X-023864-3,0.581555,0.265418,1e-05,0.024611,0.128406
Y-005595-6,0.581559,0.091356,1e-05,1e-05,0.327065
Y-028347-4,0.58156,0.076778,0.001418,0.002045,0.338199
V-050088-6,0.581594,0.155258,0.002495,0.002979,0.257674
O-001229-5,0.581617,0.243819,0.004025,0.011507,0.159032
W-081355-2,0.581618,0.114844,1e-05,1e-05,0.303518
P-012741-6,0.581634,0.277172,1e-05,0.017091,0.124093
F-049963-3,0.58167,0.226339,1e-05,1e-05,0.191971
W-017761-9,0.581708,0.190606,1e-05,1e-05,0.227666
W-101947-2,0.581773,0.168667,0.00366,1e-05,0.245891
V-046308-4,0.581847,0.346347,1e-05,0.00433,0.067465
HG03238,0.58188,1e-05,1e-05,0.41809,1e-05
HG01051,0.5819,0.008622,1e-05,0.213695,0.195773
C-154387-7,0.581906,0.086085,0.00337,1e-05,0.328628
E-094719-5,0.582154,0.218673,1e-05,0.011965,0.187198
K-121015-3,0.582165,0.114218,0.000359,0.006365,0.296893
HGDP00191,0.582176,1e-05,1e-05,0.417794,1e-05
R-052640-2,0.582196,0.103656,1e-05,1e-05,0.314128
Y-156822-1,0.582218,0.107293,1e-05,0.004347,0.306132
Z-077344-1,0.582224,0.167699,0.000698,1e-05,0.24937
A-086642-8,0.582255,0.067399,0.000639,8.4e-05,0.349624
Z-097810-8,0.582284,0.17217,1e-05,1e-05,0.245526
Q-134044-7,0.5823,0.256366,1e-05,0.016157,0.145167
X-072806-6,0.582316,0.219281,1e-05,1e-05,0.198383
E-068655-3,0.582353,0.044946,0.002509,1e-05,0.370182
Q-160009-9,0.582443,0.102276,1e-05,1e-05,0.31526
U-028442-2,0.582505,0.112477,0.047063,0.002318,0.255638
P-121434-5,0.582507,0.231662,1e-05,0.003028,0.182794
R-034262-6,0.582561,0.187581,0.000177,1e-05,0.229671
Q-048301-6,0.582596,0.246774,1e-05,0.002697,0.167923
Q-033550-6,0.582603,0.083534,6.1e-05,1e-05,0.333791
U-154127-7,0.58263,0.167586,1e-05,1e-05,0.249764
D-029945-5,0.582657,0.152327,1e-05,1e-05,0.264996
N-152500-7,0.582693,0.259106,1e-05,0.009286,0.148906
S-031068-1,0.582695,0.114851,1e-05,1e-05,0.302434
Q-051613-0,0.582757,0.13191,1e-05,0.001557,0.283765
S-154800-9,0.582797,0.251149,0.002853,0.0064,0.156802
C-063928-9,0.582805,0.142527,0.000507,1e-05,0.274151
V-004539-5,0.582829,0.097853,0.002598,1e-05,0.31671
A-142748-5,0.582915,0.222835,0.017593,1e-05,0.176647
X-135563-6,0.582919,0.298094,1e-05,0.009884,0.109093
B-034299-9,0.582935,0.115355,0.001265,1e-05,0.300435
R-007055-8,0.582958,0.095013,0.001117,0.001882,0.319029
W-064417-1,0.582964,0.236589,0.000853,0.001308,0.178286
Y-061926-5,0.582985,0.144058,0.002221,0.000593,0.270143
Z-079054-4,0.583081,0.180768,1e-05,0.000464,0.235676
Z-137275-5,0.583115,0.093237,0.000915,0.007621,0.315111
P-004902-4,0.583123,0.032678,1.8e-05,0.008359,0.375822
I-110222-7,0.583158,0.076809,0.004682,1e-05,0.335341
P-105513-7,0.583175,0.275155,1e-05,0.013767,0.127893
U-067322-9,0.583181,0.357119,0.000514,0.013006,0.04618
T-125218-9,0.583183,0.136815,1e-05,0.004029,0.275962
V-086133-7,0.583266,0.177279,1e-05,0.003357,0.236087
S-116406-1,0.583364,0.082021,0.000499,1e-05,0.334107
Y-155715-9,0.583407,0.055168,0.004152,0.007766,0.349506
X-147281-0,0.583415,0.189333,1e-05,0.007912,0.219331
C-067735-4,0.583482,0.067414,0.001834,0.002377,0.344892
A-077264-1,0.583496,0.182838,1e-05,1e-05,0.233646
Z-113857-9,0.583516,0.216666,0.000162,1e-05,0.199645
R-010727-8,0.583577,0.059039,0.002866,1e-05,0.354508
N-020830-7,0.583653,0.10501,0.040717,1e-05,0.27061
W-046507-2,0.583707,0.042643,0.001176,1e-05,0.372465
T-135316-9,0.583725,0.096431,1e-05,1e-05,0.319824
W-161239-1,0.583756,0.015113,0.000747,0.051446,0.348938
Y-092751-9,0.583756,0.102286,0.001358,1e-05,0.31259
S-061173-2,0.583776,0.138508,1e-05,0.010197,0.267509
HG01190,0.583923,0.005866,1e-05,0.257322,0.152879
E-085836-8,0.583998,0.096858,0.001932,1e-05,0.317202
U-127271-5,0.584011,0.121783,1.2e-05,1e-05,0.294184
V-034068-8,0.584056,0.275181,1e-05,0.014229,0.126525
B-046566-8,0.584098,0.126915,0.001563,0.00549,0.281935
D-105698-7,0.584153,0.186589,0.000688,0.000821,0.22775
U-045515-6,0.584176,0.115007,0.002124,1e-05,0.298683
U-150167-7,0.584247,0.270181,0.000745,0.005743,0.139084
X-007907-1,0.584264,0.260647,0.002598,0.005896,0.146596
V-130458-4,0.584273,0.220428,0.000469,1.9e-05,0.19481
T-161533-7,0.584273,0.082819,0.002126,1e-05,0.330772
Z-106468-3,0.584352,0.195922,1e-05,1e-05,0.219706
J-103140-0,0.584399,0.199134,0.007766,1e-05,0.208691
V-161373-7,0.584422,0.150059,0.002474,1e-05,0.263035
W-051664-3,0.584423,0.140395,0.002793,0.001307,0.271081
O-051530-6,0.584455,0.280406,1e-05,0.00373,0.131399
O-013442-9,0.584541,0.130398,0.037801,1e-05,0.24725
C-137449-6,0.584547,0.087958,1e-05,0.005601,0.321883
S-133416-9,0.584593,0.246809,1e-05,0.005874,0.162714
V-126804-5,0.584677,0.144846,0.005964,1e-05,0.264503
U-152093-2,0.584746,0.107965,1e-05,0.001945,0.305334
Z-156652-2,0.584774,0.126986,1e-05,1e-05,0.288221
D-058736-3,0.584774,0.172498,1e-05,0.001993,0.240724
Z-007846-1,0.584819,0.111932,0.004658,0.005521,0.29307
Y-107097-9,0.584839,1e-05,0.212824,0.007723,0.194604
C-095950-4,0.584857,0.133384,0.000306,0.004134,0.277319
N-001417-6,0.584884,0.082778,0.003443,0.00653,0.322364
D-025796-6,0.584912,0.162296,1e-05,1e-05,0.252771
S-010296-3,0.585038,0.188393,1e-05,1e-05,0.226548
B-142848-3,0.585063,0.142984,0.001051,1e-05,0.270892
Y-102858-0,0.585088,0.230008,0.002553,0.007348,0.175003
X-089222-5,0.585113,0.152033,1e-05,1e-05,0.262834
V-103773-9,0.585195,0.094072,0.013604,1e-05,0.307119
C-067537-4,0.585213,0.149447,1e-05,1e-05,0.26532
S-042138-9,0.585249,0.138661,0.000746,1e-05,0.275335
J-078758-3,0.585264,0.290953,0.001989,1e-05,0.121784
Y-035952-2,0.58528,0.12516,0.000794,1e-05,0.288757
V-023394-0,0.585284,0.301445,1e-05,0.008294,0.104967
