IND,0,1,2,3,4,5,6,7,8,9
S-018711-3,0.199902,0.035289,0.26834,0.002533,0.062375,0.003977,0.042047,0.262891,0.101909,0.020737
Y-029517-2,0.199933,0.142986,0.322895,0.00315,0.056697,0.000879,0.052173,0.130438,0.09084,1e-05
O-056201-8,0.199939,0.076121,0.360705,0.008989,0.072191,1e-05,0.065596,0.111882,0.104557,1e-05
T-070543-6,0.199957,0.103003,0.258773,1e-05,0.063619,0.002414,0.143012,0.133539,0.095664,1e-05
V-128082-5,0.199977,0.079303,0.330607,0.00185,0.070817,1e-05,0.090876,0.116208,0.102842,0.00751
P-045222-7,0.199981,0.087464,0.3104,0.00235,0.058241,1e-05,0.101297,0.002366,0.103628,0.134263
U-153092-3,0.199992,0.090536,0.447223,0.000238,0.074846,1e-05,0.019302,0.006465,0.141992,0.019394
Y-125862-4,0.200073,0.057588,0.426868,1e-05,0.06837,1e-05,0.107724,1e-05,0.122485,0.016861
A-049904-7,0.200079,0.031532,0.362128,1e-05,0.076646,1e-05,0.162573,0.048055,0.118956,1e-05
S-052173-3,0.200151,0.213821,0.289609,1e-05,0.060394,1e-05,0.073973,0.085382,0.07664,1e-05
Q-156130-8,0.200154,1e-05,0.302486,0.000934,0.076359,1e-05,0.071608,0.222272,0.121986,0.004181
Y-088305-0,0.200309,0.055469,0.508637,1e-05,0.084262,0.00035,1e-05,0.023543,0.103747,0.023663
Q-141352-5,0.200352,0.166409,0.42742,0.00054,0.055456,0.00958,0.018353,1e-05,0.12187,1e-05
P-012174-9,0.200363,0.205567,0.358922,0.000403,0.058994,0.000983,0.007894,0.066525,0.100339,1e-05
W-092812-9,0.200364,0.328038,0.260639,1e-05,0.060711,1e-05,0.000477,0.106509,0.043231,1e-05
Z-135556-1,0.20037,1e-05,0.544467,1e-05,0.072529,0.002784,1e-05,0.011098,0.158013,0.010708
D-127955-5,0.200404,0.148227,0.182136,0.001057,0.057597,0.001829,0.169397,0.153183,0.077637,0.008533
B-109737-9,0.200467,0.054216,0.486793,0.012008,0.074537,0.001961,0.010558,0.01001,0.122182,0.027267
B-143694-9,0.200533,0.267632,0.095288,1e-05,0.067568,1e-05,0.053938,0.282609,0.032402,1e-05
U-082505-2,0.200552,0.179929,1e-05,1e-05,0.06994,0.002274,0.27907,0.19373,0.045166,0.029319
C-151867-2,0.200584,0.033744,0.456455,0.003585,0.06459,1e-05,1e-05,0.084334,0.143313,0.013375
V-105645-8,0.200585,0.016118,0.495058,1.9e-05,0.071806,1e-05,0.03367,0.031097,0.149181,0.002457
W-033574-6,0.200621,0.028385,0.456723,0.00789,0.071432,0.000347,0.049289,0.066214,0.119089,1e-05
C-042769-2,0.200636,0.053125,0.479456,0.00836,0.066585,0.000885,1e-05,0.020093,0.130559,0.040291
X-086351-5,0.200643,0.259831,0.010852,1e-05,0.053287,1e-05,0.061427,0.390869,0.02306,1e-05
T-155530-1,0.200736,0.31351,0.177389,1e-05,0.067833,1e-05,0.016475,0.187518,0.036509,1e-05
M-001137-0,0.200781,1e-05,0.553638,0.010968,0.071085,0.000443,1e-05,1e-05,0.163044,1e-05
R-024704-0,0.200825,0.294841,0.181756,0.002015,0.056611,1e-05,1e-05,0.203531,0.039074,0.021326
K-001252-6,0.20086,0.060439,0.497391,0.002925,0.065854,0.000466,1e-05,1e-05,0.141367,0.030678
K-096966-0,0.20092,0.067504,0.365803,0.001397,0.049411,0.004761,0.052421,0.153633,0.104139,1e-05
F-086197-3,0.200931,0.121199,0.312564,1e-05,0.059617,1e-05,0.039167,0.075963,0.106774,0.083763
R-080360-2,0.200964,0.124501,0.413315,0.000737,0.062726,0.000839,0.005167,0.046107,0.127863,0.017781
R-107531-7,0.200973,0.045684,0.394702,0.000373,0.056086,1e-05,0.058995,0.068025,0.131462,0.043689
Q-031552-4,0.200993,0.126317,0.000737,1e-05,0.067693,1e-05,0.450241,0.07452,0.079468,1e-05
U-090227-2,0.201005,0.126809,0.234446,1e-05,0.053086,1e-05,0.10318,0.149793,0.115102,0.016558
N-152005-7,0.20102,0.066784,0.286687,0.001242,0.059569,1e-05,0.037543,0.20566,0.117408,0.024077
P-052107-2,0.201037,0.058412,0.483313,1e-05,0.059753,0.007074,0.037158,1e-05,0.153223,1e-05
T-034156-1,0.201039,0.2357,0.355701,0.00698,0.066841,0.001205,0.028581,0.012943,0.090999,1e-05
O-036500-8,0.201073,0.226671,0.089324,1e-05,0.061724,1e-05,0.053934,0.331466,0.035779,1e-05
Z-038644-2,0.201124,0.066107,0.411087,0.000602,0.060121,1e-05,0.035756,0.097064,0.092741,0.035389
B-046962-8,0.201126,0.279032,0.270902,0.000735,0.060256,1e-05,0.036784,0.070602,0.079095,0.001456
A-067229-7,0.201145,1e-05,0.450917,0.000335,0.067365,0.000984,0.090953,1e-05,0.159014,0.029267
C-156628-3,0.201311,0.287312,0.072292,7.9e-05,0.068576,1e-05,0.131624,0.220107,0.01868,1e-05
B-143496-9,0.201325,0.027068,0.400569,0.000281,0.070337,0.001576,0.060174,0.089739,0.136371,0.012559
Y-145644-2,0.201341,0.210474,0.165963,1e-05,0.067229,0.00343,0.095777,0.188316,0.062339,0.005121
S-083304-7,0.20138,0.030714,0.282694,1e-05,0.064879,1e-05,0.076924,0.216547,0.126831,1e-05
X-135167-6,0.201393,0.002796,0.495171,1e-05,0.06924,1e-05,0.026482,0.00546,0.141323,0.058114
A-158156-2,0.201399,0.252073,0.072732,1e-05,0.053539,1e-05,0.179521,0.211037,0.029669,1e-05
S-138042-7,0.201421,0.318964,0.085101,1e-05,0.052685,1e-05,0.098725,0.200922,0.042152,1e-05
V-126561-1,0.201444,0.154492,0.1149,1e-05,0.065751,1e-05,0.250913,0.113255,0.071912,0.027311
P-014271-1,0.201462,0.055639,0.332364,0.002226,0.076668,1e-05,0.073857,0.156798,0.087341,0.013635
N-150160-1,0.201467,0.055906,0.382501,0.001494,0.068947,1e-05,0.040824,0.125969,0.108248,0.014634
Q-024217-3,0.201514,0.09256,0.180834,0.021873,0.056625,0.000992,0.072633,0.254842,0.10844,0.009686
A-123749-6,0.201526,0.034212,0.524116,1e-05,0.069351,1e-05,1e-05,0.007209,0.139706,0.02385
G-068288-2,0.201538,0.047706,0.459023,0.000181,0.068335,1e-05,0.0413,0.027142,0.154754,1e-05
A-084761-8,0.201614,1e-05,0.13235,0.000802,0.069062,1e-05,0.296089,0.17811,0.113145,0.008808
H-080799-3,0.20164,0.098413,0.288898,1e-05,0.071625,1e-05,0.050841,0.161443,0.093804,0.033316
X-084335-1,0.20165,0.094884,0.153959,1e-05,0.065265,0.001635,0.17002,0.211671,0.070938,0.029969
O-010733-5,0.201698,0.257087,1e-05,0.001774,0.056583,0.000208,0.120602,0.320268,0.04176,1e-05
D-099641-5,0.201728,0.084581,0.22656,0.001305,0.060731,1e-05,0.062092,0.273499,0.084006,0.005488
Q-041443-3,0.201767,0.122546,0.411845,1e-05,0.059568,1e-05,0.067706,0.019859,0.106457,0.010231
D-157682-8,0.201793,0.449363,0.069583,1e-05,0.060845,1e-05,0.061606,0.137328,0.019453,1e-05
Q-151432-3,0.201793,0.068547,0.398272,1e-05,0.070895,0.000956,0.054796,0.094018,0.110703,1e-05
R-044153-5,0.201813,0.238281,0.290914,1e-05,0.067932,0.001579,1e-05,0.138203,0.06125,1e-05
Z-105757-1,0.201833,0.090989,0.415734,0.000413,0.068252,1e-05,0.063781,0.005437,0.133472,0.020079
Q-136006-5,0.201857,1e-05,0.477756,0.010397,0.078754,0.00034,0.066144,0.011801,0.137696,0.015246
F-049918-8,0.201862,0.204003,0.193875,7.1e-05,0.063153,1e-05,0.046035,0.237921,0.05306,1e-05
Y-087432-2,0.201921,0.04029,0.401529,1e-05,0.063917,0.003905,0.077016,0.014172,0.129451,0.067789
D-026687-6,0.201925,0.087149,0.264922,1e-05,0.065808,0.000493,0.098656,0.163576,0.107664,0.009798
H-096198-9,0.20195,0.040352,0.450137,0.001829,0.061166,1e-05,0.062318,0.00824,0.146617,0.027381
Q-051208-9,0.202001,0.071928,0.405232,0.000924,0.070795,0.000593,0.069209,0.024493,0.133705,0.021121
I-102302-7,0.20201,0.244147,0.174418,1e-05,0.063238,1e-05,0.038527,0.222005,0.050614,0.00502
A-151883-8,0.202066,0.036847,0.398799,1e-05,0.074374,0.005861,0.054189,0.07835,0.121154,0.028349
R-091412-8,0.202075,1e-05,0.496643,0.000626,0.073274,1e-05,0.023627,0.051067,0.141283,0.011386
U-127820-0,0.202081,0.231343,0.225684,1e-05,0.056505,0.000112,0.016048,0.197504,0.070703,1e-05
S-116361-7,0.202124,0.061618,0.252718,0.003173,0.065106,0.001442,0.038457,0.269776,0.105577,1e-05
V-078150-1,0.202137,0.523148,1e-05,0.006982,0.022309,0.013624,0.032623,0.165102,0.024829,0.009236
Q-038014-7,0.202156,0.260496,1e-05,1e-05,0.061502,0.005008,0.069239,0.326186,0.009976,0.065418
T-026371-5,0.202161,0.011738,0.422204,1e-05,0.067538,0.000804,0.061832,0.067152,0.12027,0.046292
K-079992-6,0.202204,0.117552,0.251062,1e-05,0.056367,9.8e-05,0.041054,0.142465,0.096469,0.092719
Z-115396-5,0.202253,0.141624,0.199584,0.000332,0.062179,0.001726,0.058236,0.24344,0.088897,0.00173
V-020748-2,0.20229,1e-05,0.483048,0.000388,0.073937,2.1e-05,0.011238,0.091673,0.126925,0.010471
F-088177-3,0.202305,0.050141,0.416958,1e-05,0.07265,1e-05,0.068569,0.062082,0.127265,1e-05
U-004367-0,0.202336,0.150695,0.285418,1e-05,0.060509,0.002731,0.122861,0.072477,0.080861,0.022101
M-123150-5,0.202339,0.102046,0.199998,1e-05,0.064706,1e-05,0.239027,0.107688,0.084167,1e-05
B-056727-4,0.202343,0.154096,0.347255,1e-05,0.054163,1e-05,0.025784,0.114057,0.102245,3.7e-05
T-012745-8,0.202344,0.222942,0.374645,1e-05,0.059259,1e-05,1e-05,0.020551,0.120219,1e-05
Y-008097-9,0.202346,0.036915,0.449281,0.001066,0.075998,1e-05,1e-05,0.053078,0.136499,0.044797
X-020588-2,0.202351,0.211039,0.209665,0.000545,0.064916,1e-05,0.041419,0.158853,0.088131,0.023071
J-046799-5,0.202408,1e-05,0.521984,0.000925,0.075872,1e-05,1e-05,0.02872,0.150508,0.019554
R-127403-4,0.202414,0.096605,0.347252,1e-05,0.061486,1e-05,0.058657,0.110068,0.098897,0.024601
R-024515-1,0.202417,0.044011,0.09243,1e-05,0.06972,1e-05,0.369103,0.099936,0.104919,0.017444
HGDP00243,0.202425,1e-05,1e-05,1e-05,1e-05,1e-05,0.509307,1e-05,1e-05,0.288198
V-027543-9,0.202446,0.01285,0.552629,0.002039,0.077609,1e-05,0.006155,1e-05,0.133701,0.012552
U-134732-8,0.202452,0.17534,1e-05,1e-05,0.053694,0.00212,0.372224,0.143939,0.050202,1e-05
Z-050686-8,0.202474,0.028623,0.534086,0.001491,0.072244,1e-05,1e-05,1e-05,0.138861,0.022189
P-004902-4,0.2025,1e-05,0.327659,3e-05,0.080529,0.005337,0.02961,0.220736,0.105093,0.028496
B-094626-2,0.202503,0.101027,0.330565,1e-05,0.064947,1e-05,0.014877,0.185422,0.100629,1e-05
V-028362-2,0.20251,0.209465,1e-05,1e-05,0.045177,0.00283,0.327754,0.147578,0.046138,0.018528
H-117798-1,0.202528,0.049809,0.447726,0.004065,0.060615,1e-05,0.046301,0.05594,0.132996,1e-05
N-007105-1,0.202533,0.036281,0.531781,1e-05,0.063637,1e-05,1e-05,0.001623,0.153199,0.010914
A-132785-9,0.202543,0.333447,0.038249,1e-05,0.049675,1e-05,0.130187,0.215174,0.030695,1e-05
R-110834-0,0.202559,1e-05,0.364338,1e-05,0.069858,1e-05,0.069078,0.13354,0.122507,0.038089
Y-043737-8,0.202579,0.186671,0.225015,0.000282,0.077484,1e-05,0.062266,0.146969,0.070519,0.028204
D-149924-4,0.202586,0.156352,0.240996,1e-05,0.059387,1e-05,0.126765,0.103245,0.096649,0.014
P-022290-1,0.202586,0.024346,0.518284,0.008256,0.062913,0.001298,0.002122,0.013574,0.156173,0.010449
V-160095-8,0.202618,0.088593,0.424716,1e-05,0.052192,1e-05,0.067078,1e-05,0.12739,0.037384
HGDP00115,0.202667,1e-05,1e-05,1e-05,0.005815,1e-05,0.183429,1e-05,0.481086,0.126953
E-157917-9,0.202673,0.008195,0.436376,1e-05,0.07642,0.007094,0.11951,1e-05,0.145759,0.003953
HGDP00124,0.202675,1e-05,1e-05,1e-05,1e-05,1e-05,0.218526,1e-05,0.440532,0.138207
R-011474-4,0.202707,1e-05,0.36082,1e-05,0.068827,0.002383,0.007248,0.206169,0.141806,0.010019
W-030739-9,0.202716,0.077151,0.308757,1e-05,0.064298,9.8e-05,0.065814,0.159948,0.101333,0.019876
HGDP00108,0.202717,1e-05,1e-05,1e-05,0.003994,1e-05,0.182691,1e-05,0.469655,0.140893
Q-104335-6,0.202761,0.045761,0.442018,1e-05,0.068097,1e-05,0.03503,0.065521,0.127482,0.01331
Y-148344-5,0.202764,0.123317,0.394936,1.4e-05,0.066474,1e-05,0.02401,0.045122,0.117439,0.025914
M-007032-6,0.20278,1e-05,0.555604,0.001191,0.061563,1e-05,1e-05,1e-05,0.178812,1e-05
N-082111-7,0.202836,0.128736,0.336997,0.001461,0.065574,0.002772,0.009921,0.132949,0.098511,0.020245
V-159402-8,0.202856,0.149317,0.339488,9.2e-05,0.057734,1e-05,0.023221,0.099594,0.11375,0.013937
Q-013831-4,0.202873,0.16325,0.172247,1e-05,0.071285,1e-05,0.160058,0.151153,0.079104,1e-05
C-157366-8,0.2029,0.242644,0.263938,1e-05,0.052847,1e-05,0.025848,0.119164,0.085693,0.006947
Y-105576-5,0.202945,0.103444,0.454961,0.001074,0.063471,1e-05,0.024538,0.023925,0.125622,1e-05
S-020268-0,0.202975,0.109822,0.12662,1e-05,0.058097,1e-05,0.183521,0.236198,0.059943,0.022805
C-124777-6,0.202977,0.10278,0.230469,0.003499,0.061937,1e-05,0.072571,0.1924,0.105244,0.028114
R-065330-4,0.203014,1e-05,0.279987,1e-05,0.074191,1e-05,0.268936,0.03831,0.131047,0.004485
T-103294-5,0.203025,0.047857,0.49585,1e-05,0.071465,1e-05,1e-05,0.009159,0.138794,0.03382
P-130317-2,0.203037,0.115007,0.413065,1e-05,0.073116,0.001653,0.030722,0.046882,0.104769,0.011738
C-084655-3,0.203085,0.175226,0.107109,1e-05,0.058472,1e-05,0.116904,0.252854,0.08632,1e-05
Z-090556-5,0.203099,0.135683,0.321357,0.001144,0.064091,0.000727,0.003968,0.137245,0.092993,0.039694
W-129163-2,0.203111,0.069062,0.450827,1e-05,0.071847,1e-05,0.062868,1e-05,0.12109,0.021166
V-115419-5,0.203116,0.033207,0.484703,0.000446,0.080145,4e-05,0.031382,0.04094,0.12601,1e-05
U-121655-7,0.20313,0.07977,0.443732,0.001814,0.066798,0.002873,0.035884,0.022547,0.137924,0.005527
H-033001-9,0.203155,0.138985,0.381889,1e-05,0.0707,1e-05,0.000495,0.08834,0.116405,1e-05
A-052469-6,0.20325,0.132355,0.332718,0.00349,0.071446,1e-05,0.00284,0.16664,0.064279,0.022973
M-009210-6,0.20327,0.062711,0.071077,1e-05,0.040269,1e-05,1e-05,0.072992,0.058998,0.490653
X-076343-4,0.203306,0.050562,0.461781,0.000902,0.069395,0.00102,1e-05,0.064572,0.118384,0.030068
H-090996-3,0.203372,0.106883,0.153874,1e-05,0.06898,1.2e-05,0.322335,0.074243,0.070281,1e-05
Z-063097-2,0.203429,0.399336,0.102534,1e-05,0.054374,0.002651,0.04523,0.157493,0.033507,0.001437
W-075172-8,0.203469,0.067383,0.443434,1e-05,0.064053,1e-05,0.0313,0.027716,0.128571,0.034054
W-022792-7,0.203492,0.171678,0.265929,0.000591,0.068059,1e-05,0.025441,0.148008,0.093711,0.023079
Z-072079-9,0.20351,0.009097,0.373539,1e-05,0.068696,1e-05,0.055798,0.141265,0.124843,0.023232
A-080846-2,0.203511,0.069049,0.328834,2.3e-05,0.072067,1e-05,0.019885,0.174143,0.112608,0.01987
S-003735-0,0.203531,0.153023,0.177878,0.000606,0.067999,0.000122,0.022985,0.263268,0.102473,0.008114
M-111720-0,0.203547,0.027932,0.461972,0.001451,0.071796,1e-05,1e-05,0.089665,0.132188,0.011429
C-136279-8,0.203567,0.121152,0.367985,1e-05,0.058422,1e-05,0.014884,0.110466,0.123495,1e-05
Y-073518-6,0.203642,0.19191,0.229792,0.001404,0.053011,0.002442,0.065408,0.099826,0.092757,0.059809
Z-066814-7,0.203647,0.01003,0.223025,0.005139,0.06411,0.004337,0.179001,0.160365,0.102047,0.0483
C-027487-9,0.20367,0.222603,0.173105,1e-05,0.061494,1e-05,0.007144,0.252729,0.079226,1e-05
L-005042-7,0.203709,0.025623,0.44525,0.001306,0.069072,1e-05,0.045938,0.078073,0.131009,1e-05
N-032332-9,0.203717,0.148623,0.343049,0.009458,0.079487,1e-05,0.046366,0.095538,0.073742,1e-05
G-075785-9,0.203722,1e-05,0.502566,1e-05,0.071441,1e-05,0.006389,0.059432,0.153293,0.003126
K-100054-6,0.203726,0.004124,0.479043,1e-05,0.06638,0.002204,0.05457,1e-05,0.189923,1e-05
X-080249-8,0.203734,0.24218,0.076576,1e-05,0.047222,0.002885,0.188603,0.189914,0.048866,1e-05
C-096139-3,0.203738,0.009289,0.443606,1e-05,0.073223,0.000428,0.041687,0.066085,0.151985,0.00995
A-068309-6,0.20378,0.015271,0.554074,1e-05,0.068723,1e-05,0.007887,0.014192,0.136044,1e-05
B-161964-4,0.203827,0.477242,1e-05,1e-05,0.051348,1e-05,0.065595,0.191734,0.010214,1e-05
W-114637-4,0.203844,0.081246,0.37324,0.005716,0.064328,0.00035,0.063864,0.090737,0.116664,1e-05
Y-032487-2,0.203846,0.284367,0.034938,1e-05,0.03982,1e-05,0.147227,0.210663,0.058697,0.020422
A-092528-2,0.203872,0.171115,0.070715,0.001816,0.056872,9.1e-05,0.199196,0.224644,0.070772,0.000909
W-112909-9,0.203881,0.092385,0.134367,0.000432,0.06755,0.000401,0.173294,0.203719,0.077988,0.045982
V-017193-4,0.203911,0.111333,0.26413,1e-05,0.07475,1e-05,0.052872,0.210852,0.08078,0.001352
N-021532-8,0.203938,0.195672,0.023087,1e-05,0.065549,1e-05,0.252374,0.196645,0.048514,0.014201
Q-001717-0,0.203941,0.196116,0.093184,0.000121,0.060438,1e-05,0.075523,0.298303,0.065948,0.006417
Z-154645-9,0.203943,0.199007,0.112884,2e-05,0.053657,1e-05,0.193231,0.154643,0.067488,0.015117
S-055224-1,0.203997,0.067646,0.257012,1e-05,0.070286,1e-05,0.161585,0.112906,0.126538,1e-05
R-030248-0,0.204008,0.188474,0.277526,1e-05,0.065304,1e-05,0.041414,0.136826,0.086416,1e-05
R-114308-1,0.204028,0.113383,0.298791,0.000912,0.069275,1e-05,0.033144,0.163497,0.110869,0.006091
A-036179-1,0.204065,0.123968,0.328362,1e-05,0.060687,0.003333,0.026244,0.147556,0.105767,1e-05
S-109242-8,0.204099,1e-05,0.334071,1e-05,0.0637,0.002425,0.0774,0.173266,0.108693,0.036326
C-037837-4,0.20412,0.144114,0.395218,1e-05,0.059294,0.000611,1e-05,0.088204,0.10841,1e-05
Z-137419-9,0.204142,0.064043,0.393732,1e-05,0.059866,0.009607,0.026074,0.072724,0.169792,1e-05
R-014741-4,0.204144,0.195744,0.068309,0.001351,0.066282,1e-05,0.167164,0.26845,0.028536,1e-05
B-068706-4,0.204168,0.226708,0.196914,1e-05,0.056068,0.000471,0.054452,0.200077,0.04901,0.012121
K-121330-5,0.204176,0.093201,0.195031,0.000813,0.063737,0.004843,0.117928,0.212611,0.104534,0.003126
D-076682-6,0.204187,0.100648,0.194328,0.001569,0.070048,0.000363,0.237562,0.096892,0.094392,1e-05
V-089040-1,0.204207,1e-05,0.504652,0.003476,0.070045,1e-05,0.043588,0.016584,0.128532,0.028896
O-019202-1,0.204247,1e-05,0.539386,1e-05,0.066563,1e-05,0.038291,0.006743,0.14473,1e-05
Q-108205-7,0.204334,0.311225,0.235139,1e-05,0.051518,1e-05,1e-05,0.068331,0.069411,0.060012
U-060194-9,0.204398,0.205415,0.253693,1e-05,0.055891,0.000643,1e-05,0.199091,0.080838,1e-05
S-141381-4,0.204407,0.097843,0.453156,1e-05,0.066912,1e-05,0.003964,0.041565,0.125157,0.006976
Z-086452-1,0.204456,0.042421,0.468783,0.001818,0.074891,0.000625,0.025578,0.052777,0.128641,1e-05
W-023575-6,0.204464,0.152761,0.313401,0.002392,0.060797,0.000464,0.013336,0.164269,0.088105,1e-05
L-136010-6,0.204473,0.221995,0.070076,0.001899,0.075473,0.001114,0.176414,0.200867,0.047679,1e-05
D-160877-0,0.204474,0.137647,0.323664,0.00687,0.067658,1e-05,0.024885,0.129269,0.089899,0.015625
H-020014-7,0.204497,0.129901,0.280646,0.002076,0.068421,0.003442,0.048101,0.151154,0.099487,0.012275
U-140726-3,0.204505,0.09874,0.378868,0.001225,0.064026,1e-05,0.016045,0.123057,0.110908,0.002615
A-150965-5,0.204516,0.211745,0.084918,1e-05,0.05709,0.002455,0.255637,0.08068,0.051152,0.051798
J-112302-5,0.204531,0.090801,0.204234,0.001294,0.077393,0.000434,0.112718,0.184035,0.090672,0.033887
X-041495-4,0.204546,0.087142,0.419293,1e-05,0.068285,0.000435,0.024962,0.038572,0.128325,0.028429
T-130465-9,0.204551,0.118901,0.346703,1.1e-05,0.057574,1e-05,0.033541,0.082038,0.101203,0.055467
Q-045340-7,0.204564,0.062845,0.418339,0.013013,0.062282,1e-05,0.039303,0.018669,0.145123,0.035852
L-000173-5,0.2046,0.086729,0.313999,0.008632,0.053856,0.007138,0.039066,0.085277,0.140096,0.060606
R-010385-4,0.204662,0.021945,0.425595,0.000245,0.075347,1e-05,0.058485,0.076404,0.117875,0.019433
Y-154284-5,0.204668,0.304158,0.001243,1e-05,0.046347,0.008853,0.204526,0.193777,0.03641,1e-05
O-115124-0,0.204669,0.126127,0.22491,0.003776,0.069742,1e-05,0.059797,0.236319,0.063625,0.011024
U-109172-7,0.20476,0.574021,1e-05,1e-05,0.040188,1e-05,1e-05,0.180971,1e-05,1e-05
W-080275-3,0.204796,0.040191,0.343545,1e-05,0.072469,1e-05,0.106137,0.117541,0.10722,0.008081
X-026519-1,0.204798,1e-05,0.346465,0.001866,0.061881,1e-05,0.021217,0.211211,0.152532,1e-05
N-082300-6,0.204798,0.008818,0.487059,1e-05,0.068056,1e-05,0.052083,1e-05,0.14509,0.034065
C-137449-6,0.204799,0.140993,0.229408,1e-05,0.058941,0.00401,0.038663,0.212483,0.060759,0.049935
HGDP01301,0.204856,1e-05,1e-05,1e-05,0.008122,0.008876,0.16566,1e-05,0.447395,0.16505
F-059692-6,0.204862,0.120441,0.031682,0.001508,0.060349,0.002767,0.336202,0.184067,0.05811,1e-05
R-021392-6,0.204893,0.257507,0.10284,1e-05,0.05719,1e-05,0.01548,0.328866,0.029933,0.00327
X-101894-5,0.204895,0.269673,0.138031,1e-05,0.059678,1e-05,0.158182,0.099594,0.06931,0.000618
Y-136617-0,0.204896,1e-05,0.417116,1e-05,0.077357,1e-05,0.077486,0.049721,0.134924,0.03847
H-096783-8,0.204911,0.180744,0.195957,0.000953,0.069362,1e-05,0.129764,0.154359,0.06393,1e-05
R-103931-3,0.204933,0.050295,0.232059,1e-05,0.070575,0.002592,0.115369,0.238319,0.068267,0.017582
B-099801-5,0.204953,0.106589,0.390431,0.001057,0.067181,3e-05,0.048614,0.067028,0.114108,1e-05
O-020912-3,0.204962,0.220812,0.243291,0.002422,0.058629,1e-05,0.005206,0.164242,0.080855,0.01957
V-152247-5,0.204981,0.019394,0.545928,0.000365,0.07055,0.00028,1e-05,1e-05,0.158471,1e-05
X-148073-0,0.204983,0.074259,0.328395,0.00466,0.063688,0.002061,0.035968,0.152108,0.123125,0.010752
S-062316-7,0.204985,0.32721,0.040679,1e-05,0.062819,0.009736,0.100737,0.203281,0.050532,1e-05
V-128523-9,0.204986,0.38074,0.059489,1e-05,0.047576,1e-05,0.11887,0.160958,0.027352,1e-05
A-139472-5,0.205007,0.094933,0.263302,0.002541,0.060634,1e-05,1e-05,0.262551,0.111002,1e-05
R-120590-6,0.205009,0.051909,0.454674,0.009571,0.06651,1e-05,1e-05,0.062748,0.149549,1e-05
Y-135924-0,0.205023,0.024569,0.470084,0.000281,0.076758,1e-05,0.05054,1e-05,0.164007,0.008718
X-126347-5,0.205106,0.114051,0.44285,0.001016,0.061674,1e-05,0.024212,1e-05,0.146804,0.004267
E-048882-6,0.205123,0.023404,0.483147,1e-05,0.063468,1e-05,0.080606,1e-05,0.144212,1e-05
HGDP00328,0.205172,1e-05,1e-05,1e-05,1e-05,1e-05,0.592448,1e-05,1e-05,0.202309
V-133068-8,0.205226,1e-05,0.539148,0.001033,0.066977,1e-05,0.023261,1e-05,0.164316,1e-05
HGDP00254,0.205279,1e-05,1e-05,1e-05,0.002531,1e-05,0.517262,1e-05,1e-05,0.274868
P-031038-4,0.205307,0.144014,0.147764,1e-05,0.069297,0.002504,0.241458,0.132094,0.057541,1e-05
T-006517-9,0.205313,0.239041,0.147883,0.000256,0.056557,0.001575,0.149729,0.118663,0.080973,1e-05
E-152787-1,0.205364,0.189345,0.186026,0.001202,0.06421,1e-05,0.017813,0.274589,0.061431,1e-05
C-136837-4,0.205391,0.268629,0.26831,1e-05,0.056926,0.00076,1e-05,0.082236,0.08506,0.032669
S-122409-7,0.205405,0.009392,0.523486,0.003562,0.065296,1e-05,1e-05,0.019542,0.173287,1e-05
K-140212-2,0.205471,0.053077,0.390696,0.000563,0.063275,1e-05,0.007422,0.147114,0.132361,1e-05
Z-074707-4,0.205474,1e-05,0.511118,0.000849,0.075475,1e-05,0.015705,0.033926,0.157423,1e-05
Z-159442-4,0.205479,0.14616,0.318308,0.000765,0.05858,1e-05,0.006074,0.157006,0.097677,0.009942
S-012492-5,0.205494,0.371771,0.115485,1e-05,0.046679,0.00493,0.040618,0.141191,0.07381,1e-05
C-092575-3,0.205534,0.134828,0.225093,0.002596,0.070065,1e-05,0.009755,0.292421,0.059687,1e-05
U-034742-8,0.205546,0.152934,0.218081,1e-05,0.074537,0.00076,0.004821,0.274759,0.068248,0.000305
Q-145402-4,0.205556,0.158664,0.042716,1e-05,0.072133,1e-05,0.285339,0.162068,0.059714,0.01379
B-054099-9,0.205556,1e-05,0.44152,0.001664,0.069981,7.9e-05,0.031472,0.02804,0.152596,0.069079
