Sample,Population code,Population,Superpopulation code,Superpopulation,Source,Latitude,Longitude,Region,Sample Alias,Country,Town,Single_Ancestry,0,1,2,3,4,5,assignment
U-036182-4,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,0.61874,0.38122,4
U-036254-1,,,,,,,,,,,,,0.801955,0.012166,0.000562,0.145425,1e-05,0.039882,0
U-036290-5,,,,,,,,,,,,,0.24325,0.603545,0.001665,0.07457,0.00091,0.07606,1
U-036317-7,,,,,,,,,,,,,0.160887,0.686353,1e-05,0.069534,1e-05,0.083206,1
U-036407-6,,,,,,,,,,,,,0.429005,0.381776,0.002924,0.126905,1e-05,0.05938,0
U-036425-8,,,,,,,,,,,,,0.030826,0.214643,0.254734,0.066028,0.009747,0.424022,5
U-036614-7,,,,,,,,,,,,,0.404118,0.413722,1e-05,0.116005,0.000358,0.065788,1
U-037262-3,,,,,,,,,,,,,0.200002,0.568171,1e-05,0.152525,1e-05,0.079282,1
U-037325-9,,,,,,,,,,,,,0.138944,0.658307,0.002456,0.11469,0.000474,0.08513,1
U-038081-6,,,,,,,,,,,,,0.156742,0.701241,0.001797,0.055522,0.000168,0.084531,1
U-038135-1,,,,,,,,,,,,,0.104923,0.673179,1e-05,0.136272,0.000328,0.085289,1
U-038522-0,,,,,,,,,,,,,0.040551,0.166601,1e-05,0.015682,0.457452,0.319705,4
U-038540-2,,,,,,,,,,,,,0.165901,0.677646,0.000112,0.074144,0.000351,0.081847,1
U-038621-0,,,,,,,,,,,,,0.239918,0.557634,0.00486,0.115679,0.000149,0.081759,1
U-038711-9,,,,,,,,,,,,,0.950408,1e-05,1e-05,0.003341,1e-05,0.046221,0
U-039017-0,,,,,,,,,,,,,0.160605,0.693248,4.2e-05,0.051445,0.001061,0.093598,1
U-039125-1,,,,,,,,,,,,,0.256643,0.652496,1e-05,1e-05,0.000509,0.090332,1
U-039143-3,,,,,,,,,,,,,0.148074,0.630875,1e-05,0.134041,0.000351,0.08665,1
U-039170-6,,,,,,,,,,,,,0.32051,0.604263,0.005463,1e-05,1e-05,0.069744,1
U-039233-2,,,,,,,,,,,,,0.062145,0.721759,1e-05,0.120878,0.001926,0.093282,1
U-039521-1,,,,,,,,,,,,,0.580513,1e-05,1e-05,0.35755,1e-05,0.061907,0
U-040268-6,,,,,,,,,,,,,0.136037,0.683091,1e-05,0.083178,0.006013,0.091671,1
U-040349-4,,,,,,,,,,,,,0.472122,0.399609,0.012042,0.059639,1e-05,0.056578,0
U-040439-3,,,,,,,,,,,,,0.335471,0.50636,0.00144,0.075104,1e-05,0.081614,1
U-040457-5,,,,,,,,,,,,,0.11914,0.726543,1e-05,0.057812,0.000625,0.09587,1
U-040466-6,,,,,,,,,,,,,0.100853,0.465646,0.000836,0.350206,1e-05,0.082449,1
U-040664-6,,,,,,,,,,,,,0.042783,0.186619,0.001074,1e-05,0.435613,0.333901,4
U-040970-7,,,,,,,,,,,,,0.134834,0.679602,0.000647,0.090605,0.001393,0.092919,1
U-041168-7,,,,,,,,,,,,,0.237643,0.580578,1e-05,0.115175,1e-05,0.066583,1
U-041294-0,,,,,,,,,,,,,0.514937,0.271326,1e-05,0.151015,1e-05,0.062702,0
U-041384-9,,,,,,,,,,,,,0.268885,0.596215,0.002747,0.049374,0.000414,0.082365,1
U-041393-0,,,,,,,,,,,,,0.32894,0.586867,1e-05,1e-05,1e-05,0.084163,1
U-041429-3,,,,,,,,,,,,,0.218401,0.564651,0.000917,0.142265,0.000307,0.073459,1
U-041690-0,,,,,,,,,,,,,0.24609,0.640177,0.010136,0.022823,0.000758,0.080015,1
U-041780-9,,,,,,,,,,,,,0.074819,0.763902,0.005477,0.070341,0.000495,0.084966,1
U-041807-1,,,,,,,,,,,,,0.255043,0.625371,0.004751,0.024779,1e-05,0.090046,1
U-042284-0,,,,,,,,,,,,,0.137199,0.662342,1e-05,0.100378,0.000737,0.099334,1
U-042374-9,,,,,,,,,,,,,0.131295,0.721613,1e-05,0.071233,0.00013,0.075719,1
U-042419-3,,,,,,,,,,,,,0.185314,0.719463,0.000829,0.007501,1e-05,0.086883,1
U-042806-2,,,,,,,,,,,,,0.271413,0.603879,0.005094,0.03706,1e-05,0.082544,1
U-043139-6,,,,,,,,,,,,,0.107749,0.767397,1e-05,0.034976,1e-05,0.089857,1
U-043274-0,,,,,,,,,,,,,0.174108,0.590871,0.00273,0.146653,0.001187,0.08445,1
U-043283-1,,,,,,,,,,,,,0.125257,0.651312,1e-05,0.13977,1e-05,0.08364,1
U-043328-5,,,,,,,,,,,,,0.115116,0.750171,1e-05,0.039667,0.002194,0.092842,1
U-043373-0,,,,,,,,,,,,,0.379578,0.404571,1e-05,0.152872,1e-05,0.062958,1
U-043481-1,,,,,,,,,,,,,1.4e-05,1e-05,1e-05,1e-05,0.60585,0.394106,4
U-043634-6,,,,,,,,,,,,,0.05833,0.099038,1e-05,0.008422,0.479596,0.354604,4
U-044255-9,,,,,,,,,,,,,0.202811,0.672086,1e-05,0.04748,1e-05,0.077604,1
U-044318-5,,,,,,,,,,,,,0.403942,0.410523,0.000973,0.128237,0.001197,0.055127,1
U-044390-3,,,,,,,,,,,,,1.2e-05,1e-05,1e-05,1e-05,0.622914,0.377045,4
U-044705-4,,,,,,,,,,,,,0.198295,0.624174,1e-05,0.088252,0.002147,0.087123,1
U-044912-5,,,,,,,,,,,,,0.289508,0.633267,0.006106,1e-05,1e-05,0.071098,1
U-045443-9,,,,,,,,,,,,,0.152464,0.627616,1e-05,0.126789,0.007113,0.086008,1
U-045515-6,,,,,,,,,,,,,0.1999,0.564717,1e-05,0.169481,0.00138,0.064512,1
U-045830-8,,,,,,,,,,,,,0.866332,1e-05,1e-05,0.099266,1e-05,0.034372,0
U-046127-8,,,,,,,,,,,,,0.152672,0.65984,1e-05,0.094703,1e-05,0.092764,1
U-046208-6,,,,,,,,,,,,,0.210973,0.557322,0.000605,0.148754,0.001158,0.081189,1
U-046226-8,,,,,,,,,,,,,0.14641,0.677809,0.001447,0.078594,0.000744,0.094997,1
U-046307-6,,,,,,,,,,,,,1e-05,0.088043,1e-05,0.000638,0.534299,0.377001,4
U-046316-7,,,,,,,,,,,,,0.154061,0.655257,0.000862,0.097545,0.00233,0.089944,1
U-046406-6,,,,,,,,,,,,,1e-05,0.107849,1e-05,0.004654,0.517765,0.369712,4
U-046541-0,,,,,,,,,,,,,0.204632,0.616718,1e-05,0.091774,1e-05,0.086857,1
U-046622-8,,,,,,,,,,,,,0.389182,0.399236,0.012712,0.129128,1e-05,0.069732,1
U-047117-8,,,,,,,,,,,,,0.572453,0.263336,0.000885,0.111671,1e-05,0.051644,0
U-047144-1,,,,,,,,,,,,,0.301086,0.453816,0.001719,0.161056,0.000425,0.081897,1
U-047405-7,,,,,,,,,,,,,0.58485,0.267723,0.000421,0.094647,0.000799,0.051559,0
U-047432-0,,,,,,,,,,,,,0.22359,0.65946,0.000517,0.032178,1e-05,0.084244,1
U-047801-7,,,,,,,,,,,,,0.403829,0.453955,0.002717,0.0644,1e-05,0.075089,1
U-048008-8,,,,,,,,,,,,,1e-05,0.064183,0.004495,0.036483,0.519095,0.375734,4
U-048017-9,,,,,,,,,,,,,0.150193,0.670615,1e-05,0.076275,0.00348,0.099426,1
U-048080-6,,,,,,,,,,,,,0.632694,0.174187,1e-05,0.157445,1e-05,0.035654,0
U-048143-2,,,,,,,,,,,,,1e-05,0.111706,0.00806,0.048204,0.489684,0.342335,4
U-048413-9,,,,,,,,,,,,,0.859758,0.053388,1e-05,0.052291,1e-05,0.034543,0
U-048440-2,,,,,,,,,,,,,0.093923,0.7051,1e-05,0.104376,1e-05,0.096581,1
U-048503-8,,,,,,,,,,,,,0.287697,0.564028,1e-05,0.062569,0.00139,0.084306,1
U-048710-9,,,,,,,,,,,,,0.063062,0.760113,1e-05,0.062713,1e-05,0.114093,1
U-049025-1,,,,,,,,,,,,,0.249318,0.455843,0.049759,0.117986,1e-05,0.127084,1
U-049070-6,,,,,,,,,,,,,0.722826,0.038181,1e-05,0.189689,8.8e-05,0.049206,0
U-049151-4,,,,,,,,,,,,,0.120535,0.664338,1e-05,0.126619,0.00086,0.087637,1
U-049412-0,,,,,,,,,,,,,0.278157,0.586486,1e-05,0.053048,0.001037,0.081262,1
U-049700-9,,,,,,,,,,,,,0.17587,0.67231,1e-05,0.045317,0.000317,0.106176,1
U-050078-7,,,,,,,,,,,,,0.359716,0.52487,0.00426,0.045107,1e-05,0.066038,1
U-050195-9,,,,,,,,,,,,,0.119177,0.105838,0.234612,0.390561,0.014648,0.135163,3
U-050528-2,,,,,,,,,,,,,0.186467,0.680799,1e-05,0.037446,1e-05,0.095268,1
U-050681-8,,,,,,,,,,,,,0.291906,0.46373,1e-05,0.175993,0.00058,0.06778,1
U-050717-1,,,,,,,,,,,,,0.14158,0.661157,1e-05,0.108486,0.000934,0.087833,1
U-051239-4,,,,,,,,,,,,,0.330911,0.406478,1e-05,0.207456,1e-05,0.055135,1
U-051293-0,,,,,,,,,,,,,0.060994,0.777017,1e-05,0.070038,0.000199,0.091742,1
U-051419-2,,,,,,,,,,,,,0.122217,0.673721,1e-05,0.123845,0.001024,0.079182,1
U-051446-5,,,,,,,,,,,,,0.214337,0.533968,1e-05,0.182559,0.001836,0.06729,1
U-051581-9,,,,,,,,,,,,,0.122949,0.6649,1e-05,0.120399,0.000678,0.091065,1
U-051653-6,,,,,,,,,,,,,0.127045,0.671021,0.017274,0.072417,0.000517,0.111726,1
U-051662-7,,,,,,,,,,,,,0.147203,0.748348,1e-05,1e-05,0.005194,0.099235,1
U-051941-5,,,,,,,,,,,,,0.591079,0.020073,1e-05,0.346632,1e-05,0.042197,0
U-052139-5,,,,,,,,,,,,,0.568095,0.177707,1e-05,0.20872,1e-05,0.045458,0
U-052166-8,,,,,,,,,,,,,0.429334,0.23458,1e-05,0.282811,1e-05,0.053255,0
U-052247-6,,,,,,,,,,,,,0.161029,0.619563,0.002569,0.127248,0.000326,0.089265,1
U-052391-1,,,,,,,,,,,,,0.406001,0.449127,0.004807,0.065763,1e-05,0.074292,1
U-052481-0,,,,,,,,,,,,,1e-05,1e-05,0.0058,1e-05,0.593495,0.400675,4
U-052931-5,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,0.616847,0.383113,4
U-053084-1,,,,,,,,,,,,,1e-05,1e-05,1e-05,0.941719,0.000359,0.057892,3
U-053435-6,,,,,,,,,,,,,0.192746,0.635637,0.003621,0.065421,1e-05,0.102565,1
U-053480-1,,,,,,,,,,,,,0.287201,0.604798,1e-05,0.035487,1e-05,0.072494,1
U-053507-3,,,,,,,,,,,,,0.454221,0.402126,0.001393,0.070407,1e-05,0.071842,0
U-053642-7,,,,,,,,,,,,,0.130078,0.696408,1e-05,0.076978,1e-05,0.096517,1
U-053804-3,,,,,,,,,,,,,0.34795,0.572196,0.002669,1e-05,1e-05,0.077165,1
U-054236-7,,,,,,,,,,,,,0.208267,0.591665,0.003336,0.109727,0.000218,0.086787,1
U-054254-9,,,,,,,,,,,,,0.213495,0.622749,1e-05,0.084941,0.00175,0.077055,1
U-054290-3,,,,,,,,,,,,,0.489715,0.357505,1e-05,0.103873,1e-05,0.048886,0
U-054344-8,,,,,,,,,,,,,0.226907,0.580526,1e-05,0.120878,1e-05,0.071669,1
U-054362-0,,,,,,,,,,,,,0.465117,0.253258,1e-05,0.223788,1e-05,0.057817,0
U-054380-2,,,,,,,,,,,,,0.154755,0.62131,1e-05,0.145523,0.000982,0.07742,1
U-054452-9,,,,,,,,,,,,,1e-05,0.086078,1e-05,0.007115,0.536803,0.369984,4
U-054506-4,,,,,,,,,,,,,0.152819,0.682324,1e-05,0.063975,0.000512,0.100361,1
U-054722-6,,,,,,,,,,,,,0.242641,0.560497,0.002099,0.128651,1e-05,0.066102,1
U-054731-7,,,,,,,,,,,,,0.028067,0.185377,0.665096,0.046363,1e-05,0.075087,2
U-055019-6,,,,,,,,,,,,,0.346717,0.494461,1e-05,0.089718,1e-05,0.069084,1
U-055091-4,,,,,,,,,,,,,0.186694,0.641489,0.002426,0.089162,0.001293,0.078935,1
U-055217-6,,,,,,,,,,,,,0.530333,0.367837,1e-05,0.034033,1e-05,0.067777,0
U-055253-0,,,,,,,,,,,,,0.113963,0.736917,1e-05,0.051972,0.000942,0.096197,1
U-055406-5,,,,,,,,,,,,,0.362122,0.526796,1e-05,0.028174,1e-05,0.082888,1
U-055415-6,,,,,,,,,,,,,0.394283,0.421655,1e-05,0.122068,1e-05,0.061973,1
U-055523-7,,,,,,,,,,,,,0.114716,0.68521,0.005145,0.09875,0.001427,0.094753,1
U-055811-6,,,,,,,,,,,,,0.544995,0.198353,1e-05,0.203309,1e-05,0.053322,0
U-056090-5,,,,,,,,,,,,,0.719054,0.064765,0.001929,0.163506,0.000627,0.05012,0
U-056144-0,,,,,,,,,,,,,0.161385,0.707839,1e-05,0.015344,0.014242,0.10118,1
U-056504-6,,,,,,,,,,,,,0.231425,0.506859,1e-05,0.187028,0.000874,0.073805,1
U-056720-8,,,,,,,,,,,,,0.571363,0.306697,1e-05,0.060609,1e-05,0.061311,0
U-057161-3,,,,,,,,,,,,,0.606441,0.305288,0.028939,1e-05,1e-05,0.059313,0
U-057260-3,,,,,,,,,,,,,0.13831,0.637691,1e-05,0.132645,1e-05,0.091334,1
U-057422-9,,,,,,,,,,,,,0.039081,0.779029,0.002096,0.080563,0.000906,0.098325,1
U-058007-8,,,,,,,,,,,,,0.134277,0.639595,1e-05,0.134509,1e-05,0.091599,1
U-058025-0,,,,,,,,,,,,,0.24176,0.621902,0.001636,0.038028,1e-05,0.096664,1
U-058133-1,,,,,,,,,,,,,0.142353,0.713658,1e-05,0.071592,0.000697,0.07169,1
U-058142-2,,,,,,,,,,,,,0.305626,0.572103,1e-05,0.05194,7.6e-05,0.070244,1
U-058205-8,,,,,,,,,,,,,0.20781,0.646929,1e-05,0.067376,1e-05,0.077865,1
U-058223-0,,,,,,,,,,,,,0.596907,0.285551,1e-05,0.069639,1e-05,0.047883,0
U-058250-3,,,,,,,,,,,,,0.205023,0.692604,0.006631,0.017072,9.9e-05,0.07857,1
U-059042-3,,,,,,,,,,,,,0.228473,0.626721,0.004482,0.050906,0.002966,0.086452,1
U-059141-3,,,,,,,,,,,,,0.180697,0.613717,1e-05,0.122833,0.000216,0.082526,1
U-060086-8,,,,,,,,,,,,,0.138211,0.733637,1e-05,0.046994,1e-05,0.081137,1
U-060194-9,,,,,,,,,,,,,0.146998,0.663667,0.001187,0.101119,1e-05,0.087019,1
U-060248-4,,,,,,,,,,,,,0.343769,0.588723,0.003161,1e-05,1e-05,0.064327,1
U-060347-4,,,,,,,,,,,,,0.142747,0.679878,1e-05,0.08556,0.005805,0.086,1
U-060392-9,,,,,,,,,,,,,0.172893,0.625713,1e-05,0.118864,1e-05,0.082511,1
U-060473-7,,,,,,,,,,,,,1e-05,0.300287,1e-05,0.623894,0.000768,0.075031,3
U-060527-2,,,,,,,,,,,,,0.162678,0.600588,1e-05,0.14422,0.002362,0.090142,1
U-060752-5,,,,,,,,,,,,,0.084135,0.789106,1e-05,0.022108,1e-05,0.104631,1
U-060932-3,,,,,,,,,,,,,0.111965,0.67274,0.001177,0.128524,1e-05,0.085584,1
U-061067-7,,,,,,,,,,,,,0.115432,0.369189,1e-05,0.440734,1e-05,0.074626,3
U-061328-3,,,,,,,,,,,,,0.149914,0.70634,0.000703,0.071459,1e-05,0.071574,1
U-061517-2,,,,,,,,,,,,,0.147214,0.703778,1e-05,0.057476,0.000645,0.090877,1
U-061535-4,,,,,,,,,,,,,0.253782,0.548377,1e-05,0.119403,1e-05,0.078417,1
U-061562-7,,,,,,,,,,,,,0.742514,0.027907,0.009216,0.177325,1e-05,0.043027,0
U-061607-1,,,,,,,,,,,,,0.25294,0.563558,1e-05,0.082819,0.00285,0.097822,1
U-062174-9,,,,,,,,,,,,,0.15827,0.653542,1e-05,0.090609,0.002884,0.094685,1
U-062192-1,,,,,,,,,,,,,1e-05,0.133292,0.011353,0.028079,0.477535,0.349731,4
U-062264-8,,,,,,,,,,,,,0.155656,0.635417,1e-05,0.122744,0.000329,0.085844,1
U-062318-3,,,,,,,,,,,,,0.154805,0.715142,1e-05,0.038921,0.001826,0.089296,1
U-062372-9,,,,,,,,,,,,,0.267588,0.590083,1e-05,0.052481,1e-05,0.089828,1
U-062408-2,,,,,,,,,,,,,0.183867,0.663526,1e-05,0.076646,1e-05,0.075941,1
U-062516-3,,,,,,,,,,,,,0.457759,0.204071,1e-05,0.284546,1e-05,0.053605,0
U-062561-8,,,,,,,,,,,,,0.219667,0.663627,0.000416,0.037207,1e-05,0.079072,1
U-062606-2,,,,,,,,,,,,,0.222737,0.684091,1e-05,0.00912,0.000108,0.083933,1
U-062750-7,,,,,,,,,,,,,0.199229,0.510334,0.002716,0.219874,0.000644,0.067203,1
U-063083-1,,,,,,,,,,,,,1e-05,1e-05,0.007741,0.935243,0.002474,0.054522,3
U-063128-5,,,,,,,,,,,,,0.837294,1e-05,0.007082,0.122922,1e-05,0.032682,0
U-063290-2,,,,,,,,,,,,,0.849583,1e-05,0.001582,0.118339,1e-05,0.030477,0
U-063344-7,,,,,,,,,,,,,0.144705,0.66593,1e-05,0.11027,1e-05,0.079076,1
U-063353-8,,,,,,,,,,,,,0.218688,0.560442,1e-05,0.133707,1e-05,0.087144,1
U-063371-0,,,,,,,,,,,,,0.183197,0.666005,0.000359,0.063842,0.00524,0.081356,1
U-063380-1,,,,,,,,,,,,,0.271282,0.472936,1e-05,0.170757,0.000259,0.084755,1
U-063515-4,,,,,,,,,,,,,0.011264,0.042527,1e-05,1e-05,0.551317,0.394872,4
U-063740-7,,,,,,,,,,,,,0.233301,0.655424,1e-05,0.026301,0.000634,0.084331,1
U-064064-0,,,,,,,,,,,,,0.127343,0.722766,1e-05,0.065334,1e-05,0.084537,1
U-064163-0,,,,,,,,,,,,,0.298933,0.503767,1e-05,0.123926,1e-05,0.073354,1
U-064217-5,,,,,,,,,,,,,0.097842,0.707302,1e-05,0.103476,1e-05,0.09136,1
U-064253-9,,,,,,,,,,,,,0.161315,0.667982,1e-05,0.086387,0.002099,0.082208,1
U-064514-5,,,,,,,,,,,,,0.109311,0.615787,1e-05,0.188968,0.000691,0.085233,1
U-064523-6,,,,,,,,,,,,,0.531293,0.376162,0.007194,0.020874,0.007614,0.056864,0
U-065261-1,,,,,,,,,,,,,0.353434,0.530842,0.001988,0.027576,0.000936,0.085223,1
U-065324-7,,,,,,,,,,,,,0.199192,0.599334,1e-05,0.112004,1e-05,0.089449,1
U-065423-7,,,,,,,,,,,,,0.134762,0.652133,1e-05,0.12802,1e-05,0.085065,1
U-065504-5,,,,,,,,,,,,,0.382066,0.239492,0.000906,0.317526,0.000256,0.059755,0
U-065720-7,,,,,,,,,,,,,0.178561,0.678658,1e-05,0.046359,0.000723,0.09569,1
U-066080-4,,,,,,,,,,,,,0.108642,0.755228,1e-05,0.038488,1e-05,0.097623,1
U-066422-8,,,,,,,,,,,,,0.142391,0.588313,1e-05,0.187531,1e-05,0.081746,1
U-067025-9,,,,,,,,,,,,,0.074651,0.313383,1e-05,0.040107,0.309161,0.262687,1
U-067322-9,,,,,,,,,,,,,0.430155,0.486648,0.010248,1e-05,0.000104,0.072835,1
U-067520-9,,,,,,,,,,,,,0.204365,0.652667,1e-05,0.061987,1e-05,0.080961,1
U-067610-8,,,,,,,,,,,,,0.064837,0.731215,1e-05,0.110357,1e-05,0.09357,1
U-068051-3,,,,,,,,,,,,,0.15269,0.686931,1e-05,0.071523,1e-05,0.088836,1
U-068150-3,,,,,,,,,,,,,0.514713,0.393285,1e-05,0.027471,0.000194,0.064327,0
U-068204-8,,,,,,,,,,,,,0.17971,0.663895,0.0077,0.047426,0.000284,0.100985,1
U-069005-9,,,,,,,,,,,,,0.441417,0.47952,0.002865,0.005758,1e-05,0.070431,1
U-069221-1,,,,,,,,,,,,,0.095198,0.774334,1e-05,0.031469,0.000556,0.098433,1
U-070175-7,,,,,,,,,,,,,0.277314,0.509328,1e-05,0.14643,0.000599,0.066319,1
U-070229-2,,,,,,,,,,,,,0.134301,0.67221,1e-05,0.110594,0.000414,0.082471,1
U-070355-5,,,,,,,,,,,,,0.124097,0.689665,1e-05,0.100282,1e-05,0.085936,1
U-070517-1,,,,,,,,,,,,,0.455669,0.399647,1e-05,0.089802,1e-05,0.054862,0
U-070571-7,,,,,,,,,,,,,0.190059,0.658182,1e-05,0.062403,0.000563,0.088783,1
U-070625-2,,,,,,,,,,,,,0.23578,0.650668,1e-05,0.015673,0.002823,0.095047,1
U-070805-0,,,,,,,,,,,,,0.222157,0.662824,0.001761,0.025271,1e-05,0.087977,1
U-071228-3,,,,,,,,,,,,,0.007554,1e-05,0.022048,0.899287,0.004848,0.066254,3
U-071507-1,,,,,,,,,,,,,0.157241,0.62123,1e-05,0.142386,0.000439,0.078694,1
U-071525-3,,,,,,,,,,,,,0.168391,0.69543,1e-05,0.051129,1e-05,0.08503,1
U-071606-1,,,,,,,,,,,,,0.153985,0.609164,0.001852,0.142616,1e-05,0.092372,1
U-072146-6,,,,,,,,,,,,,0.161694,0.64551,1e-05,0.107519,0.001015,0.084253,1
U-072281-0,,,,,,,,,,,,,0.049931,0.228905,1e-05,0.648875,0.004293,0.067986,3
U-072326-4,,,,,,,,,,,,,0.307877,0.528594,0.013014,0.074866,1e-05,0.075638,1
U-072722-4,,,,,,,,,,,,,0.095437,0.728626,1e-05,0.089062,0.000549,0.086316,1
U-072830-5,,,,,,,,,,,,,0.019827,0.281203,0.000735,0.612747,0.002015,0.083473,3
U-073244-7,,,,,,,,,,,,,0.13211,0.680041,1e-05,0.098381,0.000449,0.089009,1
U-073406-3,,,,,,,,,,,,,0.217082,0.672552,1e-05,0.027239,0.000269,0.082848,1
U-073820-5,,,,,,,,,,,,,0.014263,0.094892,0.016124,0.016727,0.502468,0.355526,4
U-074324-6,,,,,,,,,,,,,0.783597,0.025754,1e-05,0.154174,1e-05,0.036456,0
U-074432-7,,,,,,,,,,,,,0.148706,0.631465,0.001612,0.142584,0.000349,0.075284,1
U-074441-8,,,,,,,,,,,,,0.46896,0.411484,4.6e-05,0.061411,1e-05,0.058089,0
U-074540-8,,,,,,,,,,,,,0.520527,0.260521,1e-05,0.164931,0.0006,0.053412,0
U-075026-7,,,,,,,,,,,,,0.119773,0.718389,0.00184,0.076969,1e-05,0.083019,1
U-075134-8,,,,,,,,,,,,,0.485924,0.352849,1e-05,0.089612,4.8e-05,0.071557,0
U-075152-0,,,,,,,,,,,,,0.523998,0.063109,1e-05,0.362592,0.000174,0.050116,0
U-075314-6,,,,,,,,,,,,,0.913205,1e-05,0.001365,0.053627,1e-05,0.031783,0
U-075413-6,,,,,,,,,,,,,0.120357,0.757367,1e-05,0.037276,0.000228,0.084762,1
U-075431-8,,,,,,,,,,,,,0.238376,0.51119,1e-05,0.178002,6.6e-05,0.072355,1
U-075503-5,,,,,,,,,,,,,0.284494,0.635106,0.00869,1e-05,0.000121,0.071579,1
U-075611-6,,,,,,,,,,,,,0.207138,0.603362,1e-05,0.110553,1e-05,0.078927,1
U-076007-6,,,,,,,,,,,,,1e-05,1e-05,0.985484,1e-05,1e-05,0.014476,2
U-076403-6,,,,,,,,,,,,,0.220864,0.646113,0.003884,0.052671,1e-05,0.076458,1
U-076700-6,,,,,,,,,,,,,0.247383,0.610002,1e-05,0.058579,0.000164,0.083862,1
U-077321-9,,,,,,,,,,,,,0.156125,0.676541,1e-05,0.087412,1e-05,0.079901,1
U-078221-0,,,,,,,,,,,,,0.118035,0.631526,1e-05,0.169484,0.000601,0.080344,1
U-078320-0,,,,,,,,,,,,,0.145855,0.734945,1e-05,0.021905,1e-05,0.097275,1
U-080057-5,,,,,,,,,,,,,0.779164,0.070641,0.004874,0.104822,0.00021,0.04029,0
U-080075-7,,,,,,,,,,,,,0.151507,0.637172,0.016194,0.099205,0.004396,0.091526,1
U-080192-9,,,,,,,,,,,,,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,2
U-080435-3,,,,,,,,,,,,,0.214475,0.612514,0.007026,0.067896,0.008325,0.089763,1
U-080453-5,,,,,,,,,,,,,0.181976,0.278346,0.005016,0.465173,0.002695,0.066794,3
U-080525-2,,,,,,,,,,,,,0.152252,0.655417,1e-05,0.111486,1e-05,0.080825,1
U-080534-3,,,,,,,,,,,,,0.314322,0.38255,1e-05,0.239233,0.001612,0.062273,1
U-081074-8,,,,,,,,,,,,,0.281947,0.502144,1e-05,0.147198,0.000157,0.068545,1
U-081353-6,,,,,,,,,,,,,0.15095,0.571765,0.001395,0.196759,0.000596,0.078535,1
U-082181-0,,,,,,,,,,,,,0.240507,0.57604,0.002437,0.095877,1e-05,0.085131,1
U-082361-8,,,,,,,,,,,,,0.350285,0.504589,0.002849,0.077835,1e-05,0.064432,1
U-082505-2,,,,,,,,,,,,,0.493749,0.302975,0.004217,0.13661,0.00027,0.062178,0
U-082550-7,,,,,,,,,,,,,0.829746,0.004622,0.003466,0.117936,1e-05,0.04422,0
U-082640-6,,,,,,,,,,,,,0.080025,0.777427,0.002054,0.036006,1e-05,0.104478,1
U-083027-5,,,,,,,,,,,,,0.553337,0.159806,0.005371,0.214718,1e-05,0.066757,0
U-083216-4,,,,,,,,,,,,,0.126969,0.672423,1e-05,0.108498,1e-05,0.092089,1
U-083306-3,,,,,,,,,,,,,0.176657,0.665414,1e-05,0.071324,1e-05,0.086585,1
U-083513-4,,,,,,,,,,,,,0.323197,0.558404,1e-05,0.051726,0.000318,0.066345,1
U-084008-4,,,,,,,,,,,,,0.183279,0.65955,0.003341,0.059674,1e-05,0.094145,1
U-084062-0,,,,,,,,,,,,,0.071116,0.765189,1e-05,0.069482,0.001194,0.093009,1
U-084071-1,,,,,,,,,,,,,0.042113,0.29285,0.154736,0.184211,0.014011,0.312079,5
U-084251-9,,,,,,,,,,,,,0.133455,0.714123,1e-05,0.06577,1e-05,0.086631,1
U-084332-7,,,,,,,,,,,,,0.154146,0.670825,1e-05,0.08727,1e-05,0.08774,1
U-084404-4,,,,,,,,,,,,,0.106756,0.710019,1e-05,0.099998,1e-05,0.083207,1
U-084503-4,,,,,,,,,,,,,0.060135,0.09333,0.016575,1e-05,0.472042,0.357908,4
U-084530-7,,,,,,,,,,,,,0.143364,0.727233,1e-05,0.045652,1e-05,0.083732,1
U-085061-1,,,,,,,,,,,,,0.234109,0.631077,1e-05,0.065304,1e-05,0.06949,1
U-085106-5,,,,,,,,,,,,,0.250801,0.580635,1e-05,0.090104,1e-05,0.07844,1
U-085214-6,,,,,,,,,,,,,0.240228,0.626931,1e-05,0.038626,0.002077,0.092128,1
U-085304-5,,,,,,,,,,,,,0.225317,0.598894,1e-05,0.093037,1e-05,0.082732,1
U-085331-8,,,,,,,,,,,,,0.306336,0.532396,1e-05,0.067836,1e-05,0.093413,1
U-086015-7,,,,,,,,,,,,,0.213549,0.653474,0.000744,0.052314,0.000867,0.079052,1
U-086114-7,,,,,,,,,,,,,0.170849,0.675932,1e-05,0.060421,1.8e-05,0.09277,1
U-089021-1,,,,,,,,,,,,,0.170182,0.599358,0.000815,0.14404,1e-05,0.085595,1
U-090029-2,,,,,,,,,,,,,0.308738,0.541269,0.008706,0.072716,0.001623,0.066948,1
U-090173-7,,,,,,,,,,,,,0.149588,0.648832,1e-05,0.10156,1e-05,0.1,1
U-090191-9,,,,,,,,,,,,,0.308429,0.592508,1e-05,0.015238,1e-05,0.083805,1
U-090218-1,,,,,,,,,,,,,0.174855,0.661898,1e-05,0.076624,1e-05,0.086603,1
U-090227-2,,,,,,,,,,,,,0.261793,0.547467,1e-05,0.10006,1e-05,0.09066,1
