IND,0,1,2
I-059866-7,1e-05,0.28661,0.71338
R-120419-8,1e-05,0.286599,0.713391
J-000351-7,1e-05,0.286558,0.713432
Z-078433-1,1e-05,0.286482,0.713508
C-028189-0,1e-05,0.286389,0.713601
G-080978-3,1e-05,0.286389,0.713601
D-136964-5,1e-05,0.28636,0.71363
Y-096702-8,1e-05,0.286353,0.713637
U-061562-7,1e-05,0.286337,0.713653
T-147007-0,1e-05,0.286332,0.713658
H-098709-2,1e-05,0.286325,0.713665
K-120070-8,1e-05,0.286295,0.713695
E-099237-2,1e-05,0.28627,0.71372
Y-138246-5,1e-05,0.286267,0.713723
S-084105-8,1e-05,0.286163,0.713827
P-034224-6,1e-05,0.286111,0.713879
A-071594-8,1e-05,0.2861,0.71389
G-089177-2,1e-05,0.286089,0.713901
R-050660-2,1e-05,0.286087,0.713903
P-017331-0,1e-05,0.286069,0.713921
X-051674-2,1e-05,0.285897,0.714093
X-055139-2,1e-05,0.285889,0.714101
T-137206-0,1e-05,0.285876,0.714114
X-023864-3,1e-05,0.285875,0.714115
D-058187-8,1e-05,0.285819,0.714171
S-013617-8,1e-05,0.285787,0.714203
C-076582-8,1e-05,0.285758,0.714232
T-003826-7,1e-05,0.285735,0.714255
L-116111-6,1e-05,0.285733,0.714257
B-068607-4,1e-05,0.285695,0.714295
Y-111597-3,1e-05,0.285617,0.714373
I-079477-8,1e-05,0.285507,0.714483
K-081010-2,1e-05,0.285503,0.714487
J-122202-5,1e-05,0.285477,0.714513
F-078196-5,1e-05,0.285456,0.714534
R-022238-1,1e-05,0.285434,0.714556
Y-096360-4,1e-05,0.285392,0.714598
W-142591-8,1e-05,0.285382,0.714608
Y-037185-7,1e-05,0.285344,0.714646
R-140642-1,1e-05,0.285281,0.714709
Y-152952-0,1e-05,0.285257,0.714733
U-122546-7,1e-05,0.285247,0.714743
V-162156-6,1e-05,0.285223,0.714767
T-105733-1,1e-05,0.285207,0.714783
S-154143-3,1e-05,0.285179,0.714811
X-142619-8,1e-05,0.285071,0.714919
L-015203-3,1e-05,0.285051,0.714939
V-032493-9,1e-05,0.285041,0.714949
X-047345-5,1e-05,0.28502,0.71497
V-141357-5,1e-05,0.284997,0.714993
Z-139156-5,1e-05,0.284972,0.715018
B-068094-3,1e-05,0.284941,0.715049
X-090608-4,1e-05,0.28494,0.71505
N-003811-8,1e-05,0.284866,0.715124
C-119665-0,1e-05,0.284859,0.715131
V-010893-7,1e-05,0.284851,0.715139
D-075755-2,1e-05,0.284733,0.715257
K-099774-4,1e-05,0.284717,0.715273
X-061439-8,1e-05,0.284713,0.715277
B-022995-7,1e-05,0.284698,0.715292
R-028043-8,1e-05,0.284682,0.715308
X-034295-7,1e-05,0.284671,0.715319
X-067172-8,1e-05,0.2846,0.71539
N-144121-1,1e-05,0.284564,0.715426
X-016925-2,1e-05,0.284563,0.715427
F-147964-2,1e-05,0.284522,0.715468
B-056592-1,1e-05,0.284503,0.715487
R-095201-1,1e-05,0.28437,0.71562
K-137997-5,1e-05,0.284365,0.715625
T-153712-7,1e-05,0.28433,0.71566
T-153352-1,1e-05,0.28431,0.71568
H-145977-7,1e-05,0.284285,0.715705
P-120381-9,1e-05,0.284285,0.715705
E-015888-3,1e-05,0.284283,0.715707
W-142528-1,1e-05,0.284234,0.715756
B-159930-9,1e-05,0.284207,0.715783
D-154469-3,1e-05,0.284171,0.715819
J-029798-8,1e-05,0.284149,0.715841
M-005232-4,1e-05,0.284121,0.715869
T-024922-8,1e-05,0.284111,0.715879
U-063128-5,1e-05,0.284095,0.715895
W-083128-1,1e-05,0.283965,0.716025
V-150942-3,1e-05,0.283957,0.716033
D-009587-9,1e-05,0.283947,0.716043
X-072941-0,1e-05,0.283896,0.716094
P-031074-8,1e-05,0.283806,0.716184
P-063024-5,1e-05,0.283702,0.716288
S-106047-5,1e-05,0.283692,0.716298
W-131098-7,1e-05,0.283675,0.716315
W-111892-7,1e-05,0.283659,0.716331
O-112190-4,1e-05,0.283651,0.716339
R-154250-6,1e-05,0.283636,0.716354
G-019787-3,1e-05,0.283598,0.716392
Z-059704-9,1e-05,0.283546,0.716444
C-128593-2,1e-05,0.283502,0.716488
Q-090223-0,1e-05,0.28343,0.71656
I-098368-6,1e-05,0.283422,0.716568
E-019992-8,1e-05,0.283412,0.716578
P-005622-7,1e-05,0.283345,0.716645
Y-011688-1,1e-05,0.28333,0.71666
W-103639-3,1e-05,0.283323,0.716667
V-148431-0,1e-05,0.283276,0.716714
X-116726-3,1e-05,0.283272,0.716718
B-048078-1,1e-05,0.283268,0.716722
S-081801-5,1e-05,0.283224,0.716766
R-000386-4,1e-05,0.283204,0.716786
C-009973-0,1e-05,0.283188,0.716802
Y-107493-9,1e-05,0.283143,0.716847
U-090173-7,1e-05,0.283102,0.716888
W-076306-2,1e-05,0.283089,0.716901
J-033102-5,1e-05,0.283085,0.716905
W-066226-4,1e-05,0.283078,0.716912
F-048865-2,1e-05,0.283033,0.716957
U-036254-1,1e-05,0.283022,0.716968
B-103986-8,1e-05,0.282968,0.717022
A-082754-5,1e-05,0.282931,0.717059
X-131198-5,1e-05,0.28291,0.71708
T-117433-3,1e-05,0.282894,0.717096
W-132466-5,1e-05,0.282797,0.717193
L-113060-8,1e-05,0.28278,0.71721
U-136217-8,1e-05,0.282767,0.717223
Z-046681-4,1e-05,0.282766,0.717224
E-124887-3,1e-05,0.282752,0.717238
W-031756-2,1e-05,0.282702,0.717288
S-024129-0,1e-05,0.282611,0.717379
O-020453-7,1e-05,0.282606,0.717384
D-155495-7,1e-05,0.282602,0.717388
S-044244-2,1e-05,0.2826,0.71739
Z-070648-4,1e-05,0.282541,0.717449
V-023466-7,1e-05,0.282496,0.717494
M-150042-1,1e-05,0.28249,0.7175
Y-123459-1,1e-05,0.282476,0.717514
G-094775-7,1e-05,0.282456,0.717534
Z-057742-1,1e-05,0.282453,0.717537
B-069930-8,1e-05,0.28244,0.71755
A-135782-2,1e-05,0.282412,0.717578
E-094719-5,1e-05,0.282383,0.717607
B-023499-8,1e-05,0.282313,0.717677
X-057218-2,1e-05,0.28228,0.71771
Y-076344-2,1e-05,0.282276,0.717714
T-111574-1,1e-05,0.28224,0.71775
V-073344-5,1e-05,0.2822,0.71779
W-132916-0,1e-05,0.282189,0.717801
T-142318-6,1e-05,0.282176,0.717814
Z-013777-0,1e-05,0.28216,0.71783
F-148198-6,1e-05,0.282158,0.717832
T-060913-3,1e-05,0.282147,0.717843
Y-061737-6,1e-05,0.282129,0.717861
Y-105927-0,1e-05,0.282097,0.717893
S-142542-1,1e-05,0.282058,0.717932
Z-056545-0,1e-05,0.282026,0.717964
V-114456-8,1e-05,0.282018,0.717972
V-124545-7,1e-05,0.282002,0.717988
Z-088315-9,1e-05,0.281998,0.717992
X-156902-1,1e-05,0.281956,0.718034
S-014814-9,1e-05,0.281946,0.718044
V-047442-9,1e-05,0.281915,0.718075
Z-066904-6,1e-05,0.281904,0.718086
O-110372-0,1e-05,0.28189,0.7181
O-062411-5,1e-05,0.281862,0.718128
T-138223-3,1e-05,0.281858,0.718132
D-057719-0,1e-05,0.28185,0.71814
W-149107-6,1e-05,0.281833,0.718157
W-014548-4,1e-05,0.281776,0.718214
Z-061846-5,1e-05,0.281759,0.718231
C-127585-0,1e-05,0.281756,0.718234
Z-083482-1,1e-05,0.281752,0.718238
H-125988-8,1e-05,0.281746,0.718244
E-065892-4,1e-05,0.281744,0.718246
A-107765-2,1e-05,0.281743,0.718247
W-079231-8,1e-05,0.2817,0.71829
W-154534-4,1e-05,0.281668,0.718322
L-020405-8,1e-05,0.281666,0.718324
P-113244-8,1e-05,0.281654,0.718336
M-080022-8,1e-05,0.281638,0.718352
F-139099-7,1e-05,0.281636,0.718354
W-140593-6,1e-05,0.28162,0.71837
C-036874-7,1e-05,0.281605,0.718385
Z-109870-7,1e-05,0.281557,0.718433
A-151982-8,1e-05,0.281556,0.718434
Y-098511-1,1e-05,0.281538,0.718452
T-135262-4,1e-05,0.281523,0.718467
Z-155158-1,1e-05,0.281503,0.718487
P-022830-5,1e-05,0.281492,0.718498
F-049693-6,1e-05,0.281479,0.718511
W-017635-6,1e-05,0.281444,0.718546
T-141904-4,1e-05,0.281442,0.718548
U-102485-1,1e-05,0.28141,0.71858
Z-154960-1,1e-05,0.281354,0.718636
A-009980-5,1e-05,0.281321,0.718669
L-030215-9,1e-05,0.281273,0.718717
T-101845-8,1e-05,0.281269,0.718721
C-109495-3,1e-05,0.281253,0.718737
A-049166-3,1e-05,0.281251,0.718739
N-045112-0,1e-05,0.2812,0.71879
C-159436-7,1e-05,0.281179,0.718811
Z-106837-0,1e-05,0.281151,0.718839
N-003901-7,1e-05,0.28115,0.71884
B-008289-2,1e-05,0.281145,0.718845
A-043667-7,1e-05,0.281109,0.718881
W-141943-2,1e-05,0.281103,0.718887
S-045711-0,1e-05,0.281101,0.718889
R-130427-9,1e-05,0.281098,0.718892
R-111419-9,1e-05,0.281095,0.718895
W-141493-7,1e-05,0.281095,0.718895
G-082967-4,1e-05,0.28109,0.7189
X-118526-5,1e-05,0.281077,0.718913
P-122316-4,1e-05,0.28105,0.71894
Y-039606-1,1e-05,0.28104,0.71895
S-111348-0,1e-05,0.28102,0.71897
V-156108-5,1e-05,0.281003,0.718987
V-064740-6,1e-05,0.281001,0.718989
P-106800-7,1e-05,0.280999,0.718991
T-016462-4,1e-05,0.280992,0.718998
M-112233-2,1e-05,0.280944,0.719046
C-081199-4,1e-05,0.280936,0.719054
R-117503-4,1e-05,0.28093,0.71906
M-142203-9,1e-05,0.280903,0.719087
Q-041065-5,1e-05,0.28089,0.7191
Q-070153-3,1e-05,0.280875,0.719115
V-132717-2,1e-05,0.280872,0.719118
A-105785-2,1e-05,0.280837,0.719153
T-042517-5,1e-05,0.280819,0.719171
B-073287-7,1e-05,0.280784,0.719206
K-096786-2,1e-05,0.280754,0.719236
D-077069-5,1e-05,0.280744,0.719246
T-153136-9,1e-05,0.280718,0.719272
W-144373-8,1e-05,0.280703,0.719287
X-129245-8,1e-05,0.280662,0.719328
Q-160270-6,1e-05,0.280633,0.719357
W-067252-8,1e-05,0.280633,0.719357
F-098617-7,1e-05,0.280627,0.719363
U-072326-4,1e-05,0.280626,0.719364
C-141499-5,1e-05,0.280623,0.719367
D-046991-7,1e-05,0.280579,0.719411
R-024515-1,1e-05,0.280564,0.719426
W-147235-7,1e-05,0.280563,0.719427
L-104141-7,1e-05,0.280527,0.719463
P-003660-9,1e-05,0.28052,0.71947
Z-058408-8,1e-05,0.280485,0.719505
U-040349-4,1e-05,0.280483,0.719507
T-131374-1,1e-05,0.280449,0.719541
R-129104-6,1e-05,0.280448,0.719542
Y-030588-0,1e-05,0.280427,0.719563
O-110840-7,1e-05,0.280393,0.719597
H-140002-7,1e-05,0.280366,0.719624
G-058991-3,1e-05,0.280365,0.719625
V-045822-5,1e-05,0.280365,0.719625
U-113465-0,1e-05,0.280354,0.719636
W-057226-5,1e-05,0.280306,0.719684
B-095544-5,1e-05,0.280262,0.719728
C-096076-7,1e-05,0.280246,0.719744
T-107614-1,1e-05,0.280236,0.719754
Q-030733-1,1e-05,0.280222,0.719768
Z-116296-6,1e-05,0.280218,0.719772
R-014930-3,1e-05,0.280216,0.719774
T-039142-5,1e-05,0.280206,0.719784
O-033404-5,1e-05,0.280199,0.719791
V-151446-4,1e-05,0.280162,0.719828
F-064579-9,1e-05,0.28015,0.71984
Q-012247-4,1e-05,0.280141,0.719849
I-106001-1,1e-05,0.280132,0.719858
I-048958-5,1e-05,0.280119,0.719871
V-147171-3,1e-05,0.280117,0.719873
E-096348-0,1e-05,0.2801,0.71989
Y-091707-3,1e-05,0.280099,0.719891
A-129077-5,1e-05,0.280098,0.719892
N-042007-6,1e-05,0.280061,0.719929
A-107855-1,1e-05,0.280048,0.719942
Y-140649-7,1e-05,0.280048,0.719942
S-109152-9,1e-05,0.280037,0.719953
F-067945-9,1e-05,0.280036,0.719954
Q-104056-8,1e-05,0.280029,0.719961
W-043375-6,1e-05,0.280015,0.719975
T-024337-9,1e-05,0.28001,0.71998
Y-081708-3,1e-05,0.279979,0.720011
S-102906-7,1e-05,0.279977,0.720013
O-034511-7,1e-05,0.279967,0.720023
U-063290-2,1e-05,0.279964,0.720026
B-078417-5,1e-05,0.279951,0.720039
W-155812-3,1e-05,0.279937,0.720053
P-017241-1,1e-05,0.279933,0.720057
T-076042-2,1e-05,0.279922,0.720068
R-152612-0,1e-05,0.279904,0.720086
Y-051666-9,1e-05,0.279899,0.720091
Y-113766-2,1e-05,0.279839,0.720151
C-073891-6,1e-05,0.27983,0.72016
J-110331-6,1e-05,0.279797,0.720193
H-138678-0,1e-05,0.279795,0.720195
P-025314-6,1e-05,0.279794,0.720196
E-155865-2,1e-05,0.279778,0.720212
C-041887-3,1e-05,0.27974,0.72025
Q-000745-2,1e-05,0.279723,0.720267
T-073414-6,1e-05,0.279703,0.720287
Y-099312-2,1e-05,0.279698,0.720292
D-158744-5,1e-05,0.279678,0.720312
I-030500-4,1e-05,0.279673,0.720317
Y-091527-5,1e-05,0.279673,0.720317
T-133183-4,1e-05,0.279659,0.720331
Z-024829-6,1e-05,0.279657,0.720333
T-151417-5,1e-05,0.279619,0.720371
P-125106-6,1e-05,0.279572,0.720418
I-068794-9,1e-05,0.279564,0.720426
X-043772-4,1e-05,0.279561,0.720429
B-136971-0,1e-05,0.279491,0.720499
R-024272-7,1e-05,0.279441,0.720549
T-133534-9,1e-05,0.279434,0.720556
B-151875-5,1e-05,0.279432,0.720558
R-148040-9,1e-05,0.279423,0.720567
R-154403-1,1e-05,0.279398,0.720592
A-063449-5,1e-05,0.279392,0.720598
B-106839-6,1e-05,0.279391,0.720599
M-130602-7,1e-05,0.279356,0.720634
V-147081-4,1e-05,0.279355,0.720635
C-027964-7,1e-05,0.279348,0.720642
V-017661-1,1e-05,0.279343,0.720647
D-068690-9,1e-05,0.279327,0.720663
J-021015-4,1e-05,0.279324,0.720666
B-058680-2,1e-05,0.279322,0.720668
A-023786-9,1e-05,0.279316,0.720674
R-002672-5,1e-05,0.279311,0.720679
X-028418-3,1e-05,0.279306,0.720684
X-137309-2,1e-05,0.279304,0.720686
T-142174-2,1e-05,0.279273,0.720717
C-028369-8,1e-05,0.279272,0.720718
U-032375-9,1e-05,0.279242,0.720748
T-085042-1,1e-05,0.279233,0.720757
Y-062079-1,1e-05,0.279229,0.720761
Y-153555-1,1e-05,0.279219,0.720771
V-119037-1,1e-05,0.279216,0.720774
T-037009-9,1e-05,0.279207,0.720783
I-062899-3,1e-05,0.279203,0.720787
S-005247-3,1e-05,0.279195,0.720795
V-048144-0,1e-05,0.279189,0.720801
M-102711-0,1e-05,0.279184,0.720806
F-009868-3,1e-05,0.279182,0.720808
N-130054-0,1e-05,0.279178,0.720812
V-134517-4,1e-05,0.279177,0.720813
K-025030-8,1e-05,0.279163,0.720827
S-111177-3,1e-05,0.279139,0.720851
X-108914-4,1e-05,0.279099,0.720891
C-032869-2,1e-05,0.27908,0.72091
D-077159-4,1e-05,0.279054,0.720936
X-132458-2,1e-05,0.279021,0.720969
V-010785-6,1e-05,0.278997,0.720993
Y-146193-8,1e-05,0.278996,0.720994
O-111317-5,1e-05,0.278988,0.721002
C-036478-7,1e-05,0.278986,0.721004
T-160057-8,1e-05,0.278952,0.721038
M-005124-3,1e-05,0.278938,0.721052
D-091757-8,1e-05,0.27891,0.72108
N-065101-9,1e-05,0.278899,0.721091
S-021393-4,1e-05,0.278891,0.721099
U-104717-6,1e-05,0.278887,0.721103
A-089072-4,1e-05,0.278886,0.721104
O-161042-8,1e-05,0.278878,0.721112
M-112143-3,1e-05,0.278871,0.721119
H-079827-5,1e-05,0.278846,0.721144
A-155096-3,1e-05,0.278843,0.721147
Q-000547-2,1e-05,0.278841,0.721149
A-039608-7,1e-05,0.278839,0.721151
S-112275-4,1e-05,0.278836,0.721154
S-091521-7,1e-05,0.278833,0.721157
M-100254-2,1e-05,0.278824,0.721166
R-051461-3,1e-05,0.278812,0.721178
Z-119392-9,1e-05,0.278812,0.721178
U-082550-7,1e-05,0.278804,0.721186
W-043924-1,1e-05,0.278771,0.721219
Y-059280-9,1e-05,0.278762,0.721228
E-109875-7,1e-05,0.278743,0.721247
Q-149110-9,1e-05,0.278722,0.721268
J-105300-8,1e-05,0.278716,0.721274
D-065198-6,1e-05,0.278714,0.721276
N-064111-9,1e-05,0.278706,0.721284
W-013279-6,1e-05,0.2787,0.72129
D-158780-9,1e-05,0.278692,0.721298
W-032818-9,1e-05,0.278689,0.721301
Y-135843-2,1e-05,0.278689,0.721301
A-095048-7,1e-05,0.278673,0.721317
D-106679-6,1e-05,0.278667,0.721323
W-002875-5,1e-05,0.278667,0.721323
Y-133953-1,1e-05,0.278626,0.721364
C-082594-5,1e-05,0.278624,0.721366
U-133922-6,1e-05,0.278624,0.721366
V-055704-3,1e-05,0.278608,0.721382
O-089887-7,1e-05,0.2786,0.72139
U-027362-3,1e-05,0.278597,0.721393
R-119600-6,1e-05,0.278585,0.721405
H-075669-5,1e-05,0.278582,0.721408
N-016321-2,1e-05,0.278581,0.721409
I-027799-8,1e-05,0.278559,0.721431
A-128870-4,1e-05,0.27855,0.72144
V-105735-7,1e-05,0.278533,0.721457
C-016957-5,1e-05,0.278527,0.721463
Q-033064-7,1e-05,0.278526,0.721464
B-017397-2,1e-05,0.278524,0.721466
Z-116188-5,1e-05,0.278515,0.721475
Y-072555-9,1e-05,0.278508,0.721482
U-138503-9,1e-05,0.278504,0.721486
A-053846-5,1e-05,0.278494,0.721496
Q-061108-9,1e-05,0.278464,0.721526
V-054363-8,1e-05,0.27846,0.72153
R-063440-3,1e-05,0.278453,0.721537
X-059423-5,1e-05,0.278453,0.721537
J-069947-3,1e-05,0.278438,0.721552
W-050359-1,1e-05,0.278436,0.721554
B-037836-6,1e-05,0.278422,0.721568
S-072513-7,1e-05,0.278394,0.721596
M-050214-7,1e-05,0.278381,0.721609
Z-094507-4,1e-05,0.278373,0.721617
X-055193-8,1e-05,0.278369,0.721621
E-156657-2,1e-05,0.278364,0.721626
F-109876-5,1e-05,0.278358,0.721632
X-097061-7,1e-05,0.278355,0.721635
Z-025774-2,1e-05,0.278352,0.721638
Y-114594-6,1e-05,0.278319,0.721671
K-099981-5,1e-05,0.278303,0.721687
X-135761-6,1e-05,0.27828,0.72171
K-011143-5,1e-05,0.278273,0.721717
W-042754-3,1e-05,0.278268,0.721722
F-160888-7,1e-05,0.278254,0.721736
X-086171-7,1e-05,0.278254,0.721736
C-155647-4,1e-05,0.278242,0.721748
G-113010-3,1e-05,0.278237,0.721753
V-117381-4,1e-05,0.278235,0.721755
Q-051217-0,1e-05,0.278226,0.721764
T-085213-8,1e-05,0.278209,0.721781
N-001471-2,1e-05,0.278207,0.721783
V-005619-4,1e-05,0.278165,0.721825
V-015348-7,1e-05,0.278159,0.721831
O-111308-4,1e-05,0.278157,0.721833
Z-053863-9,1e-05,0.27815,0.72184
X-060575-1,1e-05,0.278146,0.721844
A-127907-6,1e-05,0.278142,0.721848
F-047893-4,1e-05,0.278139,0.721851
U-124805-5,1e-05,0.278137,0.721853
X-061637-8,1e-05,0.278133,0.721857
W-108292-4,1e-05,0.27813,0.72186
T-041950-8,1e-05,0.278108,0.721882
V-044382-0,1e-05,0.278066,0.721924
W-127507-4,1e-05,0.278065,0.721925
R-071702-7,1e-05,0.278048,0.721942
B-078156-9,1e-05,0.278,0.72199
T-032617-5,1e-05,0.277997,0.721993
T-038107-0,1e-05,0.277972,0.722018
W-042574-5,1e-05,0.27796,0.72203
O-115403-8,1e-05,0.277942,0.722048
U-046622-8,1e-05,0.277931,0.722059
R-123911-1,1e-05,0.277929,0.722061
M-100236-0,1e-05,0.277922,0.722068
W-078043-8,1e-05,0.277921,0.722069
R-115253-7,1e-05,0.277919,0.722071
W-154246-5,1e-05,0.277918,0.722072
Y-073455-0,1e-05,0.277902,0.722088
Y-137733-3,1e-05,0.277887,0.722103
G-079655-0,1e-05,0.277883,0.722107
P-124305-5,1e-05,0.277875,0.722115
E-069429-1,1e-05,0.277862,0.722128
V-026706-4,1e-05,0.277853,0.722137
Z-152557-8,1e-05,0.277841,0.722149
V-142842-5,1e-05,0.27784,0.72215
E-055884-3,1e-05,0.277839,0.722151
D-020999-1,1e-05,0.277837,0.722153
G-046778-9,1e-05,0.277834,0.722156
Q-131902-0,1e-05,0.277823,0.722167
X-079151-8,1e-05,0.277818,0.722172
R-043091-8,1e-05,0.27781,0.72218
J-097838-0,1e-05,0.277804,0.722186
Z-063727-5,1e-05,0.277801,0.722189
U-111368-8,1e-05,0.277786,0.722204
Z-093247-7,1e-05,0.277777,0.722213
G-076937-5,1e-05,0.277766,0.722224
S-137124-4,1e-05,0.277757,0.722233
E-138594-8,1e-05,0.277751,0.722239
S-015903-9,1e-05,0.277751,0.722239
S-066006-0,1e-05,0.277735,0.722255
M-014340-4,1e-05,0.277719,0.722271
T-043084-3,1e-05,0.277708,0.722282
A-026819-5,1e-05,0.277704,0.722286
C-116983-9,1e-05,0.277683,0.722307
Z-018178-5,1e-05,0.277679,0.722311
K-098577-3,1e-05,0.277672,0.722318
B-092970-5,1e-05,0.27766,0.72233
R-151532-1,1e-05,0.277658,0.722332
D-146909-9,1e-05,0.277652,0.722338
G-098186-2,1e-05,0.277651,0.722339
H-156786-9,1e-05,0.277649,0.722341
U-154712-6,1e-05,0.277618,0.722372
T-083080-3,1e-05,0.2776,0.72239
E-151779-9,1e-05,0.277599,0.722391
B-147906-4,1e-05,0.277574,0.722416
O-113432-9,1e-05,0.277565,0.722425
E-099048-3,1e-05,0.277562,0.722428
L-094978-7,1e-05,0.277561,0.722429
M-035004-1,1e-05,0.277535,0.722455
U-053435-6,1e-05,0.277534,0.722456
D-068645-4,1e-05,0.277525,0.722465
U-154541-9,1e-05,0.277518,0.722472
R-105506-2,1e-05,0.2775,0.72249
W-048721-6,1e-05,0.2775,0.72249
C-125578-7,1e-05,0.277476,0.722514
W-009913-6,1e-05,0.27747,0.72252
Z-003769-9,1e-05,0.277468,0.722522
Z-095425-7,1e-05,0.277457,0.722533
T-158041-5,1e-05,0.277454,0.722536
A-139445-2,1e-05,0.277452,0.722538
X-084803-8,1e-05,0.27745,0.72254
H-158847-7,1e-05,0.277443,0.722547
I-079927-3,1e-05,0.277443,0.722547
Z-108673-6,1e-05,0.277427,0.722563
Z-009295-8,1e-05,0.277409,0.722581
B-014976-7,1e-05,0.277393,0.722597
T-161236-7,1e-05,0.277386,0.722604
S-070272-1,1e-05,0.277379,0.722611
R-070316-7,1e-05,0.277377,0.722613
C-009982-1,1e-05,0.277368,0.722622
P-093120-5,1e-05,0.277341,0.722649
A-028862-2,1e-05,0.27733,0.72266
C-028567-8,1e-05,0.277321,0.722669
N-153130-1,1e-05,0.277311,0.722679
V-145605-4,1e-05,0.277309,0.722681
F-148990-6,1e-05,0.277279,0.722711
F-029488-5,1e-05,0.277272,0.722718
G-014001-2,1e-05,0.277256,0.722734
B-049167-1,1e-05,0.277254,0.722736
X-075191-8,1e-05,0.277246,0.722744
V-022953-5,1e-05,0.277241,0.722749
B-066564-8,1e-05,0.277238,0.722752
C-109297-3,1e-05,0.277235,0.722755
W-052159-3,1e-05,0.277232,0.722758
J-096776-3,1e-05,0.277229,0.722761
S-055224-1,1e-05,0.277229,0.722761
Y-135285-6,1e-05,0.277225,0.722765
X-066542-4,1e-05,0.277222,0.722768
A-132668-7,1e-05,0.277214,0.722776
S-050490-3,1e-05,0.277211,0.722779
K-153001-4,1e-05,0.27721,0.72278
X-080852-9,1e-05,0.277203,0.722787
V-027714-6,1e-05,0.277183,0.722807
Q-081511-0,1e-05,0.277175,0.722815
P-075111-6,1e-05,0.277164,0.722826
S-065322-1,1e-05,0.277159,0.722831
X-132872-4,1e-05,0.277149,0.722841
U-092171-9,1e-05,0.277148,0.722842
X-159530-7,1e-05,0.277144,0.722846
C-085393-8,1e-05,0.277141,0.722849
X-115763-6,1e-05,0.277134,0.722856
Z-091519-2,1e-05,0.277127,0.722863
R-154241-5,1e-05,0.277121,0.722869
Q-031552-4,1e-05,0.277108,0.722882
F-077494-4,1e-05,0.277106,0.722884
U-044912-5,1e-05,0.277091,0.722899
G-095657-6,1e-05,0.277079,0.722911
C-055945-3,1e-05,0.277064,0.722926
E-088761-4,1e-05,0.277059,0.722931
K-149796-7,1e-05,0.277056,0.722934
Y-162159-0,1e-05,0.277053,0.722937
C-074476-5,1e-05,0.277052,0.722938
T-124354-2,1e-05,0.277051,0.722939
Z-106486-5,1e-05,0.27704,0.72295
T-107713-1,1e-05,0.277034,0.722956
W-010975-3,1e-05,0.277029,0.722961
U-027434-0,1e-05,0.277024,0.722966
F-084973-9,1e-05,0.277022,0.722968
Y-072645-8,1e-05,0.277012,0.722978
D-154784-5,1e-05,0.276995,0.722995
U-058025-0,1e-05,0.276977,0.723013
W-054463-6,1e-05,0.276976,0.723014
Y-066084-6,1e-05,0.276965,0.723025
Y-064374-3,1e-05,0.27696,0.72303
N-063310-8,1e-05,0.276941,0.723049
Q-011590-8,1e-05,0.276937,0.723053
U-138422-1,1e-05,0.276921,0.723069
C-027676-8,1e-05,0.276911,0.723079
Q-053125-3,1e-05,0.276898,0.723092
E-109695-9,1e-05,0.276886,0.723104
F-087970-2,1e-05,0.276875,0.723115
Q-037123-7,1e-05,0.276868,0.723122
S-118134-6,1e-05,0.276863,0.723127
K-100054-6,1e-05,0.276858,0.723132
E-142797-2,1e-05,0.276853,0.723137
A-137807-6,1e-05,0.276852,0.723138
W-154552-6,1e-05,0.276852,0.723138
A-058625-8,1e-05,0.276851,0.723139
M-110352-2,1e-05,0.276848,0.723142
D-019784-9,1e-05,0.276844,0.723146
C-150679-2,1e-05,0.276808,0.723182
T-033841-9,1e-05,0.276799,0.723191
U-091262-7,1e-05,0.27679,0.7232
Y-049506-1,1e-05,0.276781,0.723209
T-007291-8,1e-05,0.276776,0.723214
L-142031-4,1e-05,0.276768,0.723222
O-079888-7,1e-05,0.276767,0.723223
P-044313-5,1e-05,0.276747,0.723243
D-065981-5,1e-05,0.276745,0.723245
P-117231-1,1e-05,0.276732,0.723258
W-133168-6,1e-05,0.27672,0.72327
S-070722-6,1e-05,0.276713,0.723277
W-142168-5,1e-05,0.276704,0.723286
Z-054619-5,1e-05,0.276703,0.723287
O-160412-4,1e-05,0.276692,0.723298
T-012592-3,1e-05,0.276689,0.723301
L-006212-5,1e-05,0.276678,0.723312
R-012509-8,1e-05,0.276673,0.723317
H-069567-9,1e-05,0.276672,0.723318
Y-128175-8,1e-05,0.276669,0.723321
J-076877-3,1e-05,0.276662,0.723328
X-132494-6,1e-05,0.276651,0.723339
G-065687-9,1e-05,0.276634,0.723356
J-128969-5,1e-05,0.276631,0.723359
A-147617-7,1e-05,0.276618,0.723372
V-086133-7,1e-05,0.276617,0.723373
C-007885-9,1e-05,0.276608,0.723382
Z-149821-2,1e-05,0.276603,0.723387
C-087148-5,1e-05,0.276595,0.723395
B-104949-5,1e-05,0.276594,0.723396
Q-145402-4,1e-05,0.276594,0.723396
N-020308-4,1e-05,0.276593,0.723397
X-029075-0,1e-05,0.276592,0.723398
A-094670-9,1e-05,0.276591,0.723399
W-010786-4,1e-05,0.276579,0.723411
S-040815-5,1e-05,0.276567,0.723423
T-110575-0,1e-05,0.276566,0.723424
H-032020-0,1e-05,0.276552,0.723438
K-010153-5,1e-05,0.276552,0.723438
D-108659-6,1e-05,0.276528,0.723462
A-069209-7,1e-05,0.276524,0.723466
T-057052-4,1e-05,0.276522,0.723468
P-031173-8,1e-05,0.276509,0.723481
H-069747-7,1e-05,0.276504,0.723486
I-052010-7,1e-05,0.276481,0.723509
